run_id,stream_id,simulation_tag,sweep_tag,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,bootstrap_seed,null_seed,lambda_qut,map_estimator,map_status,similarity_method,profile_support_sectors,off_profile_sectors,recovered_background_level,light_leakage_exponent,moderate_leakage_exponent,whole_grid_cosine,support_cosine,outside_energy_fraction,lightly_penalized_whole_grid_cosine,moderately_penalized_whole_grid_cosine,recovered_support_energy,recovered_outside_energy,recovered_dynamic_range,error
perimeter__quarter_1__b100_p02500_s250,perimeter__quarter_1__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_1,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,3759287628,792432185,28.352442142215303,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.05511135794222355,0.5,1.0,0.7423738453826693,0.8608794906880666,0.2563636633568907,0.6401812707464596,0.5520561668000262,1.257357870643621,0.43346573316187764,0.18601135909557343,
perimeter__quarter_2__b500_p01000_s100,perimeter__quarter_2__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,2774607307,2339567970,14.120473439506377,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01234933640807867,0.5,1.0,0.7792256594623186,0.8495984936861024,0.1588004670902815,0.7146818560495497,0.6554842607709698,0.6037325345979663,0.11397178046465478,0.2383242927491665,
perimeter__quarter_2__b100_p01000_s200,perimeter__quarter_2__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,2801856142,1999621726,18.693839843348904,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.006066811271011829,0.5,1.0,0.7551554257689674,0.8206812521876249,0.1533114837390504,0.6948613917379183,0.6393814269907327,0.3307082578550737,0.059881966889570565,0.18326354771852493,
perimeter__quarter_2__b050_p01000_s250,perimeter__quarter_2__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,755582009,275020147,17.699832970892547,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.012152550276368856,0.5,1.0,0.7806648134159083,0.8621995858025111,0.18018928499259987,0.7068404589158409,0.6399973788676144,0.4164894297609897,0.09154178053763418,0.19719727002084256,
perimeter__quarter_2__b100_p01000_s250,perimeter__quarter_2__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,755582009,275020147,17.699832970892547,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.011630880180746317,0.5,1.0,0.782291566220625,0.8578672936219235,0.16843332770349043,0.7133738506291958,0.6505275944877097,0.4103520091434698,0.08311655184420727,0.19694059267640113,
perimeter__quarter_2__b050_p02500_s250,perimeter__quarter_2__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,1961067986,2301902216,30.02267172653905,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.016801408492028713,0.5,1.0,0.7826047661525607,0.8713233894622925,0.19327366851969546,0.7029195215138999,0.631347871997257,0.9842271695811956,0.23579891754947413,0.3002975508570671,
perimeter__quarter_2__b100_p02500_s250,perimeter__quarter_2__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,1961067986,2301902216,30.02267172653905,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01724510733038187,0.5,1.0,0.784328906631873,0.8720589195426866,0.19108146674015947,0.7054246221126313,0.6344581887459492,0.995096568991402,0.23506015022887256,0.3038921281695366,
perimeter__quarter_3__b500_p01000_s100,perimeter__quarter_3__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_3,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,3547676325,446550163,14.542945629880515,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.07328478991985321,0.5,1.0,0.7639990964107827,0.91984710258432,0.31015042600559634,0.6345561318577797,0.5270444511910878,1.1243472379218231,0.5054968328827263,0.17305444329977035,
perimeter__quarter_3__b100_p01000_s200,perimeter__quarter_3__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_3,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,4069831766,2198903694,17.113689487683224,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.06814108043909073,0.5,1.0,0.7586657730622032,0.9151166710162192,0.3126973020828284,0.628962156898428,0.5214330326430688,0.9779416161116693,0.4449272582216645,0.1634860783815384,
perimeter__quarter_3__b050_p01000_s250,perimeter__quarter_3__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_3,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,508326812,4106047398,17.243075890429726,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.06905872002243996,0.5,1.0,0.76571757533061,0.9254545737534012,0.3154155680383213,0.6335517936793097,0.5241983313507796,0.9784818043595991,0.4508259021504024,0.16481512412428856,
perimeter__quarter_3__b100_p01000_s250,perimeter__quarter_3__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_3,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,508326812,4106047398,17.243075890429726,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.06909891963005066,0.5,1.0,0.762898280608341,0.9205543738344252,0.31319352551116225,0.6322427040685012,0.5239634784982108,0.9962460446749638,0.4543023727907123,0.16485532000660896,
perimeter__quarter_3__b050_p02500_s250,perimeter__quarter_3__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_3,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,3975477869,1565032616,28.66865815433122,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.07724430784583092,0.5,1.0,0.8159153203413159,0.9646195978316485,0.28455209938695336,0.6901350661588542,0.5837449030162158,1.612720268148572,0.6414204830740937,0.21391069516539574,
perimeter__quarter_3__b100_p02500_s250,perimeter__quarter_3__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_3,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,3975477869,1565032616,28.66865815433122,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.07756706327199936,0.5,1.0,0.8139852605335093,0.9630152790205696,0.28555841305324625,0.6880181641974267,0.5815449212868272,1.6139776951715286,0.6450980986509494,0.21385395899415016,
perimeter__quarter_4__b500_p01000_s100,perimeter__quarter_4__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_4,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,4207142198,1381080092,14.534281863990724,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.06200797110795975,0.5,1.0,0.8265928260459182,0.954041175730465,0.2493300593607599,0.716170032752979,0.6204983876607111,1.0913651196500025,0.36248971130358565,0.1897786669433117,
perimeter__quarter_4__b100_p01000_s200,perimeter__quarter_4__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_4,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,2157421387,578117023,14.148304747179562,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.06229170970618725,0.5,1.0,0.8648387100510913,0.9713575617951249,0.2072942838808301,0.7700006916305754,0.6855625889786294,1.3144713708207876,0.34373714728604926,0.20614393055438995,
perimeter__quarter_4__b050_p01000_s250,perimeter__quarter_4__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_4,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,2162539403,2005585555,15.81340872809481,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.06360913440585136,0.5,1.0,0.8431860301291041,0.9649964159903346,0.2365239738359648,0.736751628942837,0.6437523195999969,1.1611371729732922,0.3597189288315577,0.18740995600819588,
perimeter__quarter_4__b100_p01000_s250,perimeter__quarter_4__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_4,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,2162539403,2005585555,15.81340872809481,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.062017910182476044,0.5,1.0,0.8459130856480153,0.9678972506200163,0.23617657359795816,0.7393025943736968,0.6461282315179909,1.1576201963715322,0.35793975682924023,0.18706590496003628,
perimeter__quarter_4__b050_p02500_s250,perimeter__quarter_4__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_4,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,3709580814,1097998799,26.53572274261033,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.07288161292672157,0.5,1.0,0.8792730590660368,0.9647137008041197,0.16928770106459448,0.8013995362094734,0.730422944288714,2.0961870683618384,0.4271739930407611,0.26645011454820633,
perimeter__quarter_4__b100_p02500_s250,perimeter__quarter_4__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_4,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,3709580814,1097998799,26.53572274261033,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.0719635970890522,0.5,1.0,0.8804380945597824,0.9640231461465492,0.16589115292095213,0.8041002349898145,0.7343812039777338,2.0863871988713725,0.41494965443938864,0.26548847183585167,
reference__full_game__b500_p01000_s100,reference__full_game__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,full_game,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,1920414983,612237591,15.532817727173946,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.0417854618281126,0.5,1.0,0.9022011616460087,0.9560220216563963,0.10942403233934246,0.8514102370415431,0.8034786725574635,1.4097080531544233,0.1732091873112147,0.22011790983378887,
reference__full_game__b100_p01000_s200,reference__full_game__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,full_game,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,2842462570,48234548,14.75469716654366,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.04728605039417744,0.5,1.0,0.9077370015612187,0.9590119654570517,0.10407423595159557,0.8592035278836709,0.8132649666787426,1.5143827857530145,0.17591661908829612,0.22814796306192875,
reference__full_game__b050_p01000_s250,reference__full_game__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,full_game,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,2271573849,2673878194,16.40347269573192,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.045483265072107315,0.5,1.0,0.9090816318092237,0.9649298268243373,0.11240611075062823,0.8564658178437363,0.8068953012227144,1.375150174800603,0.17415090923857637,0.21321487054228783,
reference__full_game__b100_p01000_s250,reference__full_game__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,full_game,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,2271573849,2673878194,16.40347269573192,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.045231059193611145,0.5,1.0,0.9100442517965998,0.9642648049392382,0.10929807583796076,0.8588725171611129,0.8105781661478347,1.3795334117328923,0.16928261112541618,0.21368281543254852,
reference__full_game__b050_p02500_s250,reference__full_game__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,full_game,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,2735250012,928702301,22.764780477174646,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.06109292060136795,0.5,1.0,0.9260925464125871,0.9631340724970552,0.0754396097324075,0.8904756139478931,0.85622848613513,2.477616649983969,0.20216141109744995,0.2881607208400965,
reference__full_game__b100_p02500_s250,reference__full_game__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,full_game,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,2735250012,928702301,22.764780477174646,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.060727695003151894,0.5,1.0,0.9251452353061359,0.9621372727057609,0.07541731863656581,0.8895754594379939,0.8553732623099524,2.4451949822895465,0.19945219916505758,0.2862591277807951,
reference__quarter_1__b500_p01000_s100,reference__quarter_1__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_1,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,2647238433,1777477109,14.406613756290708,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.05885582976043224,0.5,1.0,0.8459295429000526,0.9515316963421216,0.2096456179884271,0.7520472458269012,0.6685841211041035,1.7821986084755121,0.4727374670853569,0.22381861247122278,
reference__quarter_1__b100_p01000_s200,reference__quarter_1__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_1,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,1046329125,1667196297,15.437597916206862,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.05800039507448673,0.5,1.0,0.8437333460000654,0.9516697676960001,0.21397224545223534,0.74803885057308,0.6631978273935036,1.5781354966223575,0.4295995833308005,0.2035075519233941,
reference__quarter_1__b050_p01000_s250,reference__quarter_1__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_1,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,3078264424,3254893211,16.124496391488062,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.05740864761173725,0.5,1.0,0.8451292054319164,0.9548328221326416,0.2165856157323865,0.7480297674295514,0.6620863761000223,1.50184752154926,0.4152062774479135,0.20129620954394334,
reference__quarter_1__b100_p01000_s250,reference__quarter_1__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_1,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,3078264424,3254893211,16.124496391488062,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.057254038751125336,0.5,1.0,0.8493600793846489,0.956268360847168,0.21109607636832534,0.754403861917161,0.6700634992026601,1.5133592750828369,0.40494690866153205,0.19875559248030183,
reference__quarter_1__b050_p02500_s250,reference__quarter_1__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_1,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,3759287628,2519541765,25.670110713753715,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.06293396279215813,0.5,1.0,0.8461314720391254,0.9193499958500153,0.15294045395432107,0.7787441901418107,0.7167237406004237,2.417914675811234,0.43656549278938583,0.26985209062695503,
reference__quarter_1__b100_p02500_s250,reference__quarter_1__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_1,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,3759287628,2519541765,25.670110713753715,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.06270864978432655,0.5,1.0,0.8485594597618673,0.9205385816544179,0.15027075038551396,0.7822085582303918,0.7210457929967252,2.4349890940756924,0.43061673881804813,0.27406512573361397,
reference__quarter_2__b500_p01000_s100,reference__quarter_2__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_2,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,2774607307,2540404719,15.106952111822316,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.0307634761556983,0.5,1.0,0.8465828770875607,0.8813134054594999,0.07726242028351342,0.8132209987253934,0.7811738350331957,1.3633346478880886,0.11415437808934754,0.24104426801204681,
reference__quarter_2__b100_p01000_s200,reference__quarter_2__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_2,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,2801856142,87811921,16.018127360809956,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.030904801096767187,0.5,1.0,0.8574469634019116,0.8955955099570749,0.08337706811274997,0.8209233821219107,0.7859555495312799,1.137977811490184,0.10351176061465388,0.21703881211578846,
reference__quarter_2__b050_p01000_s250,reference__quarter_2__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_2,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,755582009,175039312,16.80626619913406,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.03330163657665253,0.5,1.0,0.8600397779541665,0.9053641956444326,0.09761795422906297,0.8169843950333824,0.7760844542746632,1.1058600044266653,0.11962980846282968,0.2103206366300583,
reference__quarter_2__b100_p01000_s250,reference__quarter_2__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_2,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,755582009,175039312,16.80626619913406,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.030303264036774635,0.5,1.0,0.8586083648250096,0.8999756743083439,0.0898170653063686,0.8191425003948485,0.7814906812489274,1.0607137154842345,0.10467147803323343,0.2078895252197981,
reference__quarter_2__b050_p02500_s250,reference__quarter_2__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_2,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,1961067986,2125811393,25.4784663633813,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.030613458715379238,0.5,1.0,0.8119975435333943,0.8346417480107264,0.05352483463815281,0.7899676864663534,0.768535509289183,2.048246410712163,0.11583193563208295,0.300914216786623,
reference__quarter_2__b100_p02500_s250,reference__quarter_2__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_2,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,1961067986,2125811393,25.4784663633813,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.03130907192826271,0.5,1.0,0.8157728837848971,0.8394720292994922,0.0556650353083798,0.7927427891481386,0.7703628574053919,2.030780470627543,0.11970695868278641,0.30049000307917595,
