run_id,stream_id,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,is_baseline,is_individual_profile_like,bootstrap_seed,null_seed,simulation_tag,sweep_tag,sweep_design_version,seed_policy_version,map_estimator,source_possessions,status,elapsed_seconds,lambda_qut,lambda_max_obs,lambda_ci_low,lambda_ci_high,lambda_ci_width,lambda_bootstrap_mean,lambda_bootstrap_std,bootstrap_draws_requested,bootstrap_draws_successful,p_value,reject_qut,error
high_y_side__quarter_2__b050_p01000_s200,high_y_side__quarter_2__p01000_s200,high_y_side,quarter_2,23,b050_p01000_s200,p01000_s200,full_factorial_nested_prefix,50,1000,200,False,False,3531618443,294502376,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,44.5552130000051,16.49101955623294,92.63300802553636,82.38999766725706,102.90373301199756,20.51373534474051,92.19710481034232,5.613266944609638,50,50,0.0,True,
high_y_side__quarter_2__b100_p01000_s200,high_y_side__quarter_2__p01000_s200,high_y_side,quarter_2,38,b100_p01000_s200,p01000_s200,full_factorial_nested_prefix,100,1000,200,True,False,3531618443,294502376,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,75.38293040001736,16.49101955623294,92.63300802553636,82.58118676805782,100.82199463840118,18.24080787034336,92.20528743291908,4.987979375054923,100,100,0.0,True,
high_y_side__quarter_3__b010_p01000_s200,high_y_side__quarter_3__p01000_s200,high_y_side,quarter_3,8,b010_p01000_s200,p01000_s200,full_factorial_nested_prefix,10,1000,200,False,False,1074092448,1664290152,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,13.637058600003002,17.762750719544307,75.16101735078001,63.83487243721046,76.88956277170503,13.054690334494572,72.2238055139009,4.480337317017515,10,10,0.0,True,
high_y_side__quarter_3__b050_p01000_s200,high_y_side__quarter_3__p01000_s200,high_y_side,quarter_3,23,b050_p01000_s200,p01000_s200,full_factorial_nested_prefix,50,1000,200,False,False,1074092448,1664290152,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.03318550000222,17.762750719544307,75.16101735078001,63.30055158549864,81.9869144165949,18.68636283109626,73.03076292285392,4.930182099880134,50,50,0.0,True,
high_y_side__quarter_3__b100_p01000_s200,high_y_side__quarter_3__p01000_s200,high_y_side,quarter_3,38,b100_p01000_s200,p01000_s200,full_factorial_nested_prefix,100,1000,200,True,False,1074092448,1664290152,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,77.29852050000409,17.762750719544307,75.16101735078001,64.19148030736037,81.56648961434448,17.37500930698411,73.3935664780627,4.576301106932645,100,100,0.0,True,
high_y_side__quarter_4__b010_p01000_s200,high_y_side__quarter_4__p01000_s200,high_y_side,quarter_4,8,b010_p01000_s200,p01000_s200,full_factorial_nested_prefix,10,1000,200,False,False,2788884382,204799898,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,17.682590400001573,15.92320697602505,97.84684319761344,94.76097130452128,105.3397786613989,10.578807356877604,99.99909169805572,4.152600283524987,10,10,0.0,True,
high_y_side__quarter_4__b050_p01000_s200,high_y_side__quarter_4__p01000_s200,high_y_side,quarter_4,23,b050_p01000_s200,p01000_s200,full_factorial_nested_prefix,50,1000,200,False,False,2788884382,204799898,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,43.63157060000594,15.92320697602505,97.84684319761344,91.04450912978533,104.80301455532182,13.758505425536512,98.13659234628344,4.103781909293405,50,50,0.0,True,
high_y_side__quarter_4__b100_p01000_s200,high_y_side__quarter_4__p01000_s200,high_y_side,quarter_4,38,b100_p01000_s200,p01000_s200,full_factorial_nested_prefix,100,1000,200,True,False,2788884382,204799898,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,75.41970560000664,15.92320697602505,97.84684319761344,89.68333461747166,106.61053674768002,16.927202130208357,97.83518031127863,4.498090257139727,100,100,0.0,True,
high_y_side__full_game__b010_p01000_s250,high_y_side__full_game__p01000_s250,high_y_side,full_game,9,b010_p01000_s250,p01000_s250,full_factorial_nested_prefix,10,1000,250,False,False,3331613232,825228734,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,14.04377100000238,17.234761013255582,88.66624367393479,78.95369004711887,99.3546728809976,20.40098283387873,90.53583863699876,7.476168774661267,10,10,0.0,True,
high_y_side__full_game__b050_p01000_s250,high_y_side__full_game__p01000_s250,high_y_side,full_game,24,b050_p01000_s250,p01000_s250,full_factorial_nested_prefix,50,1000,250,False,False,3331613232,825228734,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,40.401145100000576,17.234761013255582,88.66624367393479,82.0983808974975,100.32109282254451,18.222711925047008,91.02106131395516,5.25858796924768,50,50,0.0,True,
high_y_side__full_game__b100_p01000_s250,high_y_side__full_game__p01000_s250,high_y_side,full_game,39,b100_p01000_s250,p01000_s250,full_factorial_nested_prefix,100,1000,250,False,False,3331613232,825228734,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,73.14356030000272,17.234761013255582,88.66624367393479,81.9991693856239,99.98228594381732,17.98311655819343,91.01604249048803,4.937841042858342,100,100,0.0,True,
high_y_side__quarter_1__b010_p01000_s250,high_y_side__quarter_1__p01000_s250,high_y_side,quarter_1,9,b010_p01000_s250,p01000_s250,full_factorial_nested_prefix,10,1000,250,False,False,1213564615,3886741372,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,13.686545999998998,15.364026559022475,91.80496534183656,82.70411842764398,101.24860120402164,18.544482776377663,93.58850767735244,5.911175779737971,10,10,0.0,True,
high_y_side__quarter_1__b050_p01000_s250,high_y_side__quarter_1__p01000_s250,high_y_side,quarter_1,24,b050_p01000_s250,p01000_s250,full_factorial_nested_prefix,50,1000,250,False,False,1213564615,3886741372,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,39.44331879999481,15.364026559022475,91.80496534183656,82.45465950125113,103.14100324170548,20.68634374045436,95.138718835377,5.70247299800033,50,50,0.0,True,
high_y_side__quarter_1__b100_p01000_s250,high_y_side__quarter_1__p01000_s250,high_y_side,quarter_1,39,b100_p01000_s250,p01000_s250,full_factorial_nested_prefix,100,1000,250,False,False,1213564615,3886741372,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,72.51448079999864,15.364026559022475,91.80496534183656,81.38459338745297,105.45043803665644,24.065844649203484,94.73728010993923,5.945612113987351,100,100,0.0,True,
high_y_side__quarter_2__b010_p01000_s250,high_y_side__quarter_2__p01000_s250,high_y_side,quarter_2,9,b010_p01000_s250,p01000_s250,full_factorial_nested_prefix,10,1000,250,False,False,2896701537,1377020871,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,15.090613500000472,18.632461944873462,89.66102317040043,88.01584131378526,104.65669215262685,16.640850838841573,95.82782173713515,5.437477322993141,10,10,0.0,True,
high_y_side__quarter_2__b050_p01000_s250,high_y_side__quarter_2__p01000_s250,high_y_side,quarter_2,24,b050_p01000_s250,p01000_s250,full_factorial_nested_prefix,50,1000,250,False,False,2896701537,1377020871,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,40.65144980000514,18.632461944873462,89.66102317040043,84.8727872491781,103.82857998809004,18.955792738911924,94.25699540137644,5.307084557498071,50,50,0.0,True,
high_y_side__quarter_2__b100_p01000_s250,high_y_side__quarter_2__p01000_s250,high_y_side,quarter_2,39,b100_p01000_s250,p01000_s250,full_factorial_nested_prefix,100,1000,250,False,False,2896701537,1377020871,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,73.05366399999548,18.632461944873462,89.66102317040043,84.45048579855128,103.73969169401884,19.289205895467543,93.9544894869436,5.181684147845225,100,100,0.0,True,
high_y_side__quarter_3__b010_p01000_s250,high_y_side__quarter_3__p01000_s250,high_y_side,quarter_3,9,b010_p01000_s250,p01000_s250,full_factorial_nested_prefix,10,1000,250,False,False,2701262546,373230789,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,13.578560200001448,16.192719403250607,72.43846491508701,66.41573574656941,82.01332264309137,15.59758689652196,75.99153683826736,5.303319918467835,10,10,0.0,True,
high_y_side__quarter_3__b050_p01000_s250,high_y_side__quarter_3__p01000_s250,high_y_side,quarter_3,24,b050_p01000_s250,p01000_s250,full_factorial_nested_prefix,50,1000,250,False,False,2701262546,373230789,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,40.00236810000024,16.192719403250607,72.43846491508701,64.84162272557889,85.68059980486967,20.838977079290785,75.77994737015753,5.964980690634694,50,50,0.0,True,
high_y_side__quarter_3__b100_p01000_s250,high_y_side__quarter_3__p01000_s250,high_y_side,quarter_3,39,b100_p01000_s250,p01000_s250,full_factorial_nested_prefix,100,1000,250,False,False,2701262546,373230789,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,74.26243340000656,16.192719403250607,72.43846491508701,65.29442300537026,85.57443259808834,20.28000959271808,75.66722538596477,5.534992522208631,100,100,0.0,True,
high_y_side__quarter_4__b010_p01000_s250,high_y_side__quarter_4__p01000_s250,high_y_side,quarter_4,9,b010_p01000_s250,p01000_s250,full_factorial_nested_prefix,10,1000,250,False,False,124805235,4092400444,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,12.532175099999222,16.919204942318764,95.09604967519805,91.49222812335312,106.40800864293216,14.915780519579016,100.6931279864802,5.29975910190284,10,10,0.0,True,
high_y_side__quarter_4__b050_p01000_s250,high_y_side__quarter_4__p01000_s250,high_y_side,quarter_4,24,b050_p01000_s250,p01000_s250,full_factorial_nested_prefix,50,1000,250,False,False,124805235,4092400444,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,37.89766330000202,16.919204942318764,95.09604967519805,91.5636435824943,108.86415552506512,17.30051194257082,100.48560198506333,4.687603749445983,50,50,0.0,True,
high_y_side__quarter_4__b100_p01000_s250,high_y_side__quarter_4__p01000_s250,high_y_side,quarter_4,39,b100_p01000_s250,p01000_s250,full_factorial_nested_prefix,100,1000,250,False,False,124805235,4092400444,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,68.95914350000203,16.919204942318764,95.09604967519805,91.60621255862809,110.9349406314892,19.32872807286111,101.19097056689782,5.312885267197888,100,100,0.0,True,
high_y_side__full_game__b010_p10000_s050,high_y_side__full_game__p10000_s050,high_y_side,full_game,10,b010_p10000_s050,p10000_s050,full_factorial_nested_prefix,10,10000,50,False,False,1756964159,3154329032,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,37.03514529999666,41.047425770307726,605.7230050028605,594.1695720607928,625.5947730109355,31.425200950142653,608.4800588221793,10.670106998569027,10,10,0.0,True,
high_y_side__full_game__b050_p10000_s050,high_y_side__full_game__p10000_s050,high_y_side,full_game,25,b050_p10000_s050,p10000_s050,full_factorial_nested_prefix,50,10000,50,False,False,1756964159,3154329032,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,165.79054109999925,41.047425770307726,605.7230050028605,576.8836009754638,620.2119764981501,43.32837552268632,600.5872364563197,11.729058252389637,50,50,0.0,True,
high_y_side__full_game__b100_p10000_s050,high_y_side__full_game__p10000_s050,high_y_side,full_game,40,b100_p10000_s050,p10000_s050,full_factorial_nested_prefix,100,10000,50,False,False,1756964159,3154329032,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,329.1845043000012,41.047425770307726,605.7230050028605,577.8028760376161,620.4650119678059,42.66213593018984,600.7487584728913,11.042923061457438,100,100,0.0,True,
high_y_side__quarter_1__b010_p10000_s050,high_y_side__quarter_1__p10000_s050,high_y_side,quarter_1,10,b010_p10000_s050,p10000_s050,full_factorial_nested_prefix,10,10000,50,False,False,3530007450,1672455019,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,36.95832269999846,41.70633467226047,645.7460905550221,611.3477015768808,653.2044457485248,41.85674417164398,637.0146149878128,14.228078041517984,10,10,0.0,True,
high_y_side__quarter_1__b050_p10000_s050,high_y_side__quarter_1__p10000_s050,high_y_side,quarter_1,25,b050_p10000_s050,p10000_s050,full_factorial_nested_prefix,50,10000,50,False,False,3530007450,1672455019,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,162.22689389999687,41.70633467226047,645.7460905550221,612.8918399736639,657.0774796853102,44.18563971164633,637.0831191598415,11.387455206103718,50,50,0.0,True,
high_y_side__quarter_1__b100_p10000_s050,high_y_side__quarter_1__p10000_s050,high_y_side,quarter_1,40,b100_p10000_s050,p10000_s050,full_factorial_nested_prefix,100,10000,50,False,False,3530007450,1672455019,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,322.61141249998764,41.70633467226047,645.7460905550221,616.9726866086161,659.2085204386767,42.23583383006064,636.797748963857,11.710630580866995,100,100,0.0,True,
high_y_side__quarter_2__b010_p10000_s050,high_y_side__quarter_2__p10000_s050,high_y_side,quarter_2,10,b010_p10000_s050,p10000_s050,full_factorial_nested_prefix,10,10000,50,False,False,3230771700,4187308831,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,37.09497339999871,41.24197896469219,637.0352376401213,593.3929664162594,636.1534536304036,42.76048721414429,615.2016928555374,15.046876184003915,10,10,0.0,True,
high_y_side__quarter_2__b050_p10000_s050,high_y_side__quarter_2__p10000_s050,high_y_side,quarter_2,25,b050_p10000_s050,p10000_s050,full_factorial_nested_prefix,50,10000,50,False,False,3230771700,4187308831,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,162.04707700000108,41.24197896469219,637.0352376401213,593.262133904043,632.6541339754546,39.39200007141153,613.5718841812542,10.500773777517722,50,50,0.0,True,
high_y_side__quarter_2__b100_p10000_s050,high_y_side__quarter_2__p10000_s050,high_y_side,quarter_2,40,b100_p10000_s050,p10000_s050,full_factorial_nested_prefix,100,10000,50,False,False,3230771700,4187308831,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,318.1809591999954,41.24197896469219,637.0352376401213,587.2153232443825,631.4946974154234,44.2793741710409,610.4966968847444,12.29788973337546,100,100,0.0,True,
high_y_side__quarter_3__b010_p10000_s050,high_y_side__quarter_3__p10000_s050,high_y_side,quarter_3,10,b010_p10000_s050,p10000_s050,full_factorial_nested_prefix,10,10000,50,False,False,3969548929,3681273046,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,36.75432609999916,42.38135556424247,482.4863998982298,463.2800126888623,506.6035840660404,43.32357137717804,482.9406832255901,14.060845577312945,10,10,0.0,True,
high_y_side__quarter_3__b050_p10000_s050,high_y_side__quarter_3__p10000_s050,high_y_side,quarter_3,25,b050_p10000_s050,p10000_s050,full_factorial_nested_prefix,50,10000,50,False,False,3969548929,3681273046,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,162.4624601999949,42.38135556424247,482.4863998982298,466.7712770221913,511.8639467717632,45.09266974957183,486.49011066793565,12.517891489972444,50,50,0.0,True,
high_y_side__quarter_3__b100_p10000_s050,high_y_side__quarter_3__p10000_s050,high_y_side,quarter_3,40,b100_p10000_s050,p10000_s050,full_factorial_nested_prefix,100,10000,50,False,False,3969548929,3681273046,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,325.02899369999614,42.38135556424247,482.4863998982298,464.5086547657552,512.8380155456799,48.32936077992474,487.0451244166696,12.834013589875902,100,100,0.0,True,
high_y_side__quarter_4__b010_p10000_s050,high_y_side__quarter_4__p10000_s050,high_y_side,quarter_4,10,b010_p10000_s050,p10000_s050,full_factorial_nested_prefix,10,10000,50,False,False,3895058926,3148384509,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,36.61881169999833,42.59350734177875,679.4003238899256,670.3925750777059,712.4805863969137,42.088011319207794,690.7050850456421,14.60118567212587,10,10,0.0,True,
high_y_side__quarter_4__b050_p10000_s050,high_y_side__quarter_4__p10000_s050,high_y_side,quarter_4,25,b050_p10000_s050,p10000_s050,full_factorial_nested_prefix,50,10000,50,False,False,3895058926,3148384509,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,160.8439731999988,42.59350734177875,679.4003238899256,667.2446772635247,712.4805863969137,45.235909133388986,690.4874587777704,13.050172178770486,50,50,0.0,True,
