run_id,stream_id,simulation_tag,sweep_tag,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,bootstrap_seed,null_seed,lambda_qut,map_estimator,map_status,similarity_method,profile_support_sectors,off_profile_sectors,recovered_background_level,light_leakage_exponent,moderate_leakage_exponent,whole_grid_cosine,support_cosine,outside_energy_fraction,lightly_penalized_whole_grid_cosine,moderately_penalized_whole_grid_cosine,recovered_support_energy,recovered_outside_energy,recovered_dynamic_range,error
high_y_side__quarter_4__b050_p01000_s200,high_y_side__quarter_4__p01000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,23,b050_p01000_s200,p01000_s200,full_factorial_nested_prefix,50,1000,200,2788884382,204799898,15.92320697602505,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.05855821818113327,0.5,1.0,0.9384296841779294,0.9627881588444072,0.049959776868418515,0.9146874772569851,0.8915459465496995,2.098861318389323,0.11037284589787551,0.2690859492868185,
high_y_side__quarter_4__b100_p01000_s200,high_y_side__quarter_4__p01000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,38,b100_p01000_s200,p01000_s200,full_factorial_nested_prefix,100,1000,200,2788884382,204799898,15.92320697602505,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.05790155567228794,0.5,1.0,0.9431729626976669,0.9657746281030832,0.04625757513043678,0.9211002356845354,0.8995440685146829,2.0529776759886382,0.09957171518415125,0.26603297889232635,
high_y_side__quarter_4__b010_p01000_s250,high_y_side__quarter_4__p01000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,9,b010_p01000_s250,p01000_s250,full_factorial_nested_prefix,10,1000,250,124805235,4092400444,16.919204942318764,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.05132244527339935,0.5,1.0,0.9399916075911525,0.956148259901251,0.03350975639972898,0.9241079646299353,0.9084927178029834,1.9667847599725952,0.06819156078790098,0.2612381726503372,
high_y_side__quarter_4__b050_p01000_s250,high_y_side__quarter_4__p01000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,24,b050_p01000_s250,p01000_s250,full_factorial_nested_prefix,50,1000,250,124805235,4092400444,16.919204942318764,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.05576731264591217,0.5,1.0,0.9429215653796233,0.9620588832506053,0.039388395063851486,0.9241649278824429,0.9057813982482255,1.9586231939342933,0.08031031870475319,0.26011931151151657,
high_y_side__quarter_4__b100_p01000_s250,high_y_side__quarter_4__p01000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,39,b100_p01000_s250,p01000_s250,full_factorial_nested_prefix,100,1000,250,124805235,4092400444,16.919204942318764,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.05580810643732548,0.5,1.0,0.9459123407427693,0.9648339371597421,0.03883789250611134,0.9273618204220839,0.9091750989327975,1.9600923536270238,0.07920189064746413,0.25986580550670624,
high_y_side__quarter_4__b050_p02500_s150,high_y_side__quarter_4__p02500_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,3,b050_p02500_s150,p02500_s150,full_factorial_nested_prefix,50,2500,150,2304242463,2177261628,27.53906850642324,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06703129783272743,0.5,1.0,0.9293903266343857,0.9641701816483981,0.07084342710424142,0.8958650616687065,0.8635491307780755,2.606518695408953,0.1987336930939011,0.3007541596889496,
high_y_side__quarter_4__b100_p02500_s150,high_y_side__quarter_4__p02500_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,9,b100_p02500_s150,p02500_s150,full_factorial_nested_prefix,100,2500,150,2304242463,2177261628,27.53906850642324,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06600730866193771,0.5,1.0,0.9322069861674906,0.9649898131297543,0.0667902896925445,0.9005378639604638,0.8699446115079501,2.6041001728870925,0.18637676292312857,0.2995447367429733,
high_y_side__quarter_4__b050_p02500_s200,high_y_side__quarter_4__p02500_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,4,b050_p02500_s200,p02500_s200,full_factorial_nested_prefix,50,2500,200,1241465810,1980449907,24.667801441213108,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06865382939577103,0.5,1.0,0.9204538001475566,0.9662436843222437,0.09253339125071984,0.8768338794373163,0.8352810885302909,2.6591520793906693,0.2711508692276356,0.3039706386625767,
high_y_side__quarter_4__b100_p02500_s200,high_y_side__quarter_4__p02500_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,10,b100_p02500_s200,p02500_s200,full_factorial_nested_prefix,100,2500,200,1241465810,1980449907,24.667801441213108,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06856784597039223,0.5,1.0,0.921427798770489,0.9661829033293962,0.09049744340647736,0.8787458207150382,0.8380409386981016,2.6636745408071545,0.2650412956647722,0.30339469388127327,
high_y_side__quarter_4__b050_p02500_s250,high_y_side__quarter_4__p02500_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,5,b050_p02500_s250,p02500_s250,full_factorial_nested_prefix,50,2500,250,2443634533,3835941069,27.837828365625235,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06667206063866615,0.5,1.0,0.9344096125087643,0.9692256306331859,0.07055260532132622,0.9008442372478092,0.8684845799089801,2.477827105262107,0.1880871997844257,0.2940167188644409,
high_y_side__quarter_4__b100_p02500_s250,high_y_side__quarter_4__p02500_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,11,b100_p02500_s250,p02500_s250,full_factorial_nested_prefix,100,2500,250,2443634533,3835941069,27.837828365625235,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06696450710296631,0.5,1.0,0.9326148699282069,0.9691024589545266,0.07388422810914468,0.8975010718159974,0.863709340140451,2.4889436778801715,0.198564464647714,0.2949355021119118,
high_y_side__quarter_4__b010_p10000_s050,high_y_side__quarter_4__p10000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,10,b010_p10000_s050,p10000_s050,full_factorial_nested_prefix,10,10000,50,3895058926,3148384509,42.59350734177875,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.0893956832587719,0.5,1.0,0.8658706379299946,0.9562616118511865,0.18011567784473032,0.7840239034357154,0.7099137610533846,4.904838918218206,1.0775158916952439,0.4332960695028305,
high_y_side__quarter_4__b050_p10000_s050,high_y_side__quarter_4__p10000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,25,b050_p10000_s050,p10000_s050,full_factorial_nested_prefix,50,10000,50,3895058926,3148384509,42.59350734177875,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.09160259366035461,0.5,1.0,0.8653071390908627,0.9563045442371079,0.18125599195296987,0.7829686154622783,0.7084650352509618,4.952546075626976,1.096409430551816,0.4424179121851921,
high_y_side__quarter_4__b100_p10000_s050,high_y_side__quarter_4__p10000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,40,b100_p10000_s050,p10000_s050,full_factorial_nested_prefix,100,10000,50,3895058926,3148384509,42.59350734177875,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.09195864573121071,0.5,1.0,0.8660717403185869,0.9570423170650451,0.1810725032270723,0.78374826901984,0.7092499623248734,4.952251719425155,1.0949890179295414,0.44111933931708336,
high_y_side__quarter_4__b010_p10000_s100,high_y_side__quarter_4__p10000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,11,b010_p10000_s100,p10000_s100,full_factorial_nested_prefix,10,10000,100,2168235201,308220970,47.4856603742609,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.0844067931175232,0.5,1.0,0.8511916194561775,0.9596095540619197,0.21319782528720482,0.7550228840110939,0.6697194172854264,4.105733655195678,1.1125204207979296,0.4065560922026634,
high_y_side__quarter_4__b050_p10000_s100,high_y_side__quarter_4__p10000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,26,b050_p10000_s100,p10000_s100,full_factorial_nested_prefix,50,10000,100,2168235201,308220970,47.4856603742609,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.07465093582868576,0.5,1.0,0.845198092110366,0.9586593776701702,0.22270053958606822,0.7451654169837791,0.6569720209402722,3.741142441262838,1.0718577366487538,0.3985423296689987,
high_y_side__quarter_4__b100_p10000_s100,high_y_side__quarter_4__p10000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,41,b100_p10000_s100,p10000_s100,full_factorial_nested_prefix,100,10000,100,2168235201,308220970,47.4856603742609,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06890605390071869,0.5,1.0,0.8436716727238242,0.956482828664088,0.2219767429106378,0.74416588570728,0.65639618272662,3.6160397929213275,1.0316873283078984,0.39747285917401315,
high_y_side__quarter_4__b010_p10000_s150,high_y_side__quarter_4__p10000_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,12,b010_p10000_s150,p10000_s150,full_factorial_nested_prefix,10,10000,150,546574915,3363145282,48.40620478240904,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.07489866018295288,0.5,1.0,0.8309256915707256,0.9548416571090576,0.24271098207831923,0.7230911007828286,0.6292509009354882,3.605835786699969,1.1556696641461257,0.3959071785211563,
high_y_side__quarter_4__b050_p10000_s150,high_y_side__quarter_4__p10000_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,27,b050_p10000_s150,p10000_s150,full_factorial_nested_prefix,50,10000,150,546574915,3363145282,48.40620478240904,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.07025337964296341,0.5,1.0,0.8298452782275743,0.9547534680194358,0.2445394938021047,0.7212785382441591,0.6269153339557365,3.4368694149154426,1.1125006536969113,0.38951386511325836,
high_y_side__quarter_4__b100_p10000_s150,high_y_side__quarter_4__p10000_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,42,b100_p10000_s150,p10000_s150,full_factorial_nested_prefix,100,10000,150,546574915,3363145282,48.40620478240904,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06793129816651344,0.5,1.0,0.8277514125503228,0.9543535550207195,0.24771696178351366,0.7179439919036915,0.622703347521345,3.396504419412984,1.1184244662168465,0.3891281560063362,
high_y_side__quarter_4__b010_p10000_s200,high_y_side__quarter_4__p10000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,13,b010_p10000_s200,p10000_s200,full_factorial_nested_prefix,10,10000,200,1843621212,1884617867,53.83142101208097,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.08617928624153137,0.5,1.0,0.8502485285011709,0.9604169101410613,0.21625969469039394,0.7527174423784638,0.666374041316551,3.611067276282578,0.9964120785734599,0.3668139688670635,
high_y_side__quarter_4__b050_p10000_s200,high_y_side__quarter_4__p10000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,28,b050_p10000_s200,p10000_s200,full_factorial_nested_prefix,50,10000,200,1843621212,1884617867,53.83142101208097,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.07872572541236877,0.5,1.0,0.8487735769127485,0.9590676915190243,0.21677745471991913,0.7511634384474216,0.6647786012760813,3.394696893164265,0.9395717174900915,0.36297300457954407,
high_y_side__quarter_4__b100_p10000_s200,high_y_side__quarter_4__p10000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,43,b100_p10000_s200,p10000_s200,full_factorial_nested_prefix,100,10000,200,1843621212,1884617867,53.83142101208097,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.08029761537909508,0.5,1.0,0.8480372120587089,0.9600631032039314,0.21975631830823072,0.7490831703002607,0.6616756765483107,3.39464843468945,0.9561057134620324,0.3616753779351711,
high_y_side__quarter_4__b010_p10000_s250,high_y_side__quarter_4__p10000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,14,b010_p10000_s250,p10000_s250,full_factorial_nested_prefix,10,10000,250,3430126955,149659719,57.468500872934605,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06780629605054855,0.5,1.0,0.8483674753490356,0.962489551760147,0.2230805877896591,0.7477768168120882,0.6591131602865435,2.948570631215693,0.8466371919830993,0.34782327711582184,
high_y_side__quarter_4__b050_p10000_s250,high_y_side__quarter_4__p10000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,29,b050_p10000_s250,p10000_s250,full_factorial_nested_prefix,50,10000,250,3430126955,149659719,57.468500872934605,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06457502022385597,0.5,1.0,0.8490427240299999,0.9588646195972756,0.21594866119332617,0.751799088729596,0.6656930844797868,2.9104326535426344,0.8016108179630875,0.3490132503211498,
high_y_side__quarter_4__b100_p10000_s250,high_y_side__quarter_4__p10000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,high_y_side,quarter_4,44,b100_p10000_s250,p10000_s250,full_factorial_nested_prefix,100,10000,250,3430126955,149659719,57.468500872934605,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.06734490767121315,0.5,1.0,0.8512333003143996,0.9588519039398975,0.211876749325564,0.7556934794484841,0.670876755726113,2.9688242145911667,0.7981300175680763,0.3470417447388172,
low_y_side__full_game__b010_p00100_s050,low_y_side__full_game__p00100_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,0,b010_p00100_s050,p00100_s050,full_factorial_nested_prefix,10,100,50,1626580737,1345325109,4.368374463588152,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,0.0052981774642830715,0.5,1.0,0.9755923029357961,0.9902771618027352,0.02943817802764638,0.961125206416874,0.9468726430395706,0.11002710843646975,0.0033372398673561384,0.0596824379026657,
low_y_side__full_game__b050_p00100_s050,low_y_side__full_game__p00100_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,15,b050_p00100_s050,p00100_s050,full_factorial_nested_prefix,50,100,50,1626580737,1345325109,4.368374463588152,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,0.005233749630860984,0.5,1.0,0.9703026174354351,0.9724782160076915,0.004469334006942918,0.9681318860458771,0.9659660109503052,0.13773365530292486,0.0006183412832711362,0.07026239158585668,
low_y_side__full_game__b100_p00100_s050,low_y_side__full_game__p00100_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,30,b100_p00100_s050,p00100_s050,full_factorial_nested_prefix,100,100,50,1626580737,1345325109,4.368374463588152,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,0.0029201990691944957,0.5,1.0,0.9669584677864795,0.9686602831620075,0.0035106640921310772,0.9652596422884374,0.9635638014150395,0.19586360132283073,0.0006900337889648148,0.08562432997860014,
low_y_side__full_game__b010_p00100_s100,low_y_side__full_game__p00100_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,1,b010_p00100_s100,p00100_s100,full_factorial_nested_prefix,10,100,100,3943612369,1527682196,4.719163147415766,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,0.008279926143586636,0.5,1.0,0.9564663350125687,0.9566526349202407,0.00038944494734356104,0.9562800713852081,0.9560938440310938,0.11496969187600582,4.4791809542665297e-05,0.0653102146461606,
low_y_side__full_game__b050_p00100_s100,low_y_side__full_game__p00100_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,16,b050_p00100_s100,p00100_s100,full_factorial_nested_prefix,50,100,100,3943612369,1527682196,4.719163147415766,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.002708276442717761,0.5,1.0,0.9681489788184626,0.9713288967637894,0.006536844067257196,0.9649794712276233,0.961820339910052,0.22215333369069373,0.0014617368471948966,0.0918654334382154,
low_y_side__full_game__b100_p00100_s100,low_y_side__full_game__p00100_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,3943612369,1527682196,4.719163147415766,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.0020601142896339297,0.5,1.0,0.9635793862102826,0.9656669769469369,0.004318951143165865,0.9614963084529345,0.9594177339186787,0.2076103420883109,0.0009005483486150939,0.0893989943433553,
low_y_side__full_game__b010_p00100_s150,low_y_side__full_game__p00100_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,4026978240,3998385854,5.46639722261245,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,0.0012421327992342412,0.5,1.0,0.9405863415075618,0.9428942432174955,0.004889365326242132,0.9382840887983946,0.9359874712630578,0.11939147909200437,0.000586616741677761,0.06797360116615891,
low_y_side__full_game__b050_p00100_s150,low_y_side__full_game__p00100_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,4026978240,3998385854,5.46639722261245,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,0.0018773652845993638,0.5,1.0,0.9686842778476432,0.9700127461039258,0.002737198183139853,0.9673576289776676,0.9660327970022825,0.14549088802502186,0.0003993304409228601,0.07146906334673986,
low_y_side__full_game__b100_p00100_s150,low_y_side__full_game__p00100_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,4026978240,3998385854,5.46639722261245,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,0.001356761553324759,0.5,1.0,0.9656752808921211,0.9675348675414599,0.0038402742136957667,0.9638192683387888,0.9619668230121076,0.14562435633166795,0.0005613933649697816,0.07260678027523682,
low_y_side__full_game__b010_p00100_s200,low_y_side__full_game__p00100_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,low_y_side,full_game,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,1010574105,3835687789,4.690748388543845,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,35,165,-0.012108933180570602,0.5,1.0,0.9785864043919233,0.9859992131792302,0.014979613958364318,0.9712293256025544,0.9639275578292286,0.3473640589932353,0.00528250945915876,0.10558922262862325,
