,period,time,x,y,z,possession_start,possession_end,possession_number,scored
31169,4,505.52,21.67095,10.65,2.65221,513.0,493.0,"(85.0,)",0.0
31170,4,505.48,20.90237,10.7371,1.54078,513.0,493.0,"(85.0,)",0.0
31171,4,505.44,20.21156,10.72031,0.63025,513.0,493.0,"(85.0,)",0.0
31172,4,505.4,19.773,10.67967,0.78454,513.0,493.0,"(85.0,)",0.0
31173,4,505.36,19.45957,10.70786,1.43967,513.0,493.0,"(85.0,)",0.0
31174,4,505.32,19.10368,10.58766,2.2636,513.0,493.0,"(85.0,)",0.0
31175,4,505.28,18.77283,10.78698,2.369,513.0,493.0,"(85.0,)",0.0
31176,4,505.24,18.43028,11.04088,2.47083,513.0,493.0,"(85.0,)",0.0
31177,4,505.2,18.02742,11.11803,3.11952,513.0,493.0,"(85.0,)",0.0
31178,4,505.16,17.65118,11.53048,3.33825,513.0,493.0,"(85.0,)",0.0
31179,4,505.12,17.34144,11.92079,3.56805,513.0,493.0,"(85.0,)",0.0
31180,4,505.08,17.01609,11.99172,4.14423,513.0,493.0,"(85.0,)",0.0
31181,4,505.04,16.90129,12.22345,4.56392,513.0,493.0,"(85.0,)",0.0
31182,4,505.0,17.10076,12.30027,5.32059,513.0,493.0,"(85.0,)",0.0
31183,4,504.96,17.38457,12.14643,5.61888,513.0,493.0,"(85.0,)",0.0
31184,4,504.92,17.59769,12.11315,5.63494,513.0,493.0,"(85.0,)",0.0
31185,4,504.88,17.56792,12.07054,5.77632,513.0,493.0,"(85.0,)",0.0
31186,4,504.84,17.68293,12.19722,5.70211,513.0,493.0,"(85.0,)",0.0
31187,4,504.8,17.83648,12.19687,5.67957,513.0,493.0,"(85.0,)",0.0
31188,4,504.76,17.85662,12.49499,5.15529,513.0,493.0,"(85.0,)",0.0
31189,4,504.72,17.99901,12.5924,4.47962,513.0,493.0,"(85.0,)",0.0
31190,4,504.68,18.11422,12.58503,3.80271,513.0,493.0,"(85.0,)",0.0
31191,4,504.64,18.00084,12.50941,2.97832,513.0,493.0,"(85.0,)",0.0
31192,4,504.6,17.75251,12.41403,2.41836,513.0,493.0,"(85.0,)",0.0
31193,4,504.56,17.48432,12.2584,2.10959,513.0,493.0,"(85.0,)",0.0
31194,4,504.52,17.36951,11.98615,1.96037,513.0,493.0,"(85.0,)",0.0
31195,4,504.48,17.5168,11.70178,2.14313,513.0,493.0,"(85.0,)",0.0
31196,4,504.44,17.89431,11.65299,2.38428,513.0,493.0,"(85.0,)",0.0
31197,4,504.4,18.33672,11.49224,2.67973,513.0,493.0,"(85.0,)",0.0
31198,4,504.36,18.8863,11.48793,3.13709,513.0,493.0,"(85.0,)",0.0
31199,4,504.32,19.36989,11.59254,3.57852,513.0,493.0,"(85.0,)",0.0
31200,4,504.28,19.81979,11.78676,3.70313,513.0,493.0,"(85.0,)",0.0
31201,4,504.24,20.33409,11.87823,3.80816,513.0,493.0,"(85.0,)",0.0
31202,4,504.2,20.76812,12.0392,3.74615,513.0,493.0,"(85.0,)",0.0
31203,4,504.16,21.01401,12.34794,3.49996,513.0,493.0,"(85.0,)",0.0
31204,4,504.12,21.18445,12.71718,3.19729,513.0,493.0,"(85.0,)",0.0
31205,4,504.08,21.27235,13.18483,2.79552,513.0,493.0,"(85.0,)",0.0
31206,4,504.04,21.22755,13.33616,2.98924,513.0,493.0,"(85.0,)",0.0
31207,4,504.0,21.33075,13.42158,2.84287,513.0,493.0,"(85.0,)",0.0
31208,4,503.96,21.16083,13.43524,2.81612,513.0,493.0,"(85.0,)",0.0
31209,4,503.92,21.28473,13.29406,2.81483,513.0,493.0,"(85.0,)",0.0
31210,4,503.88,21.52703,12.99821,2.57851,513.0,493.0,"(85.0,)",0.0
31211,4,503.84,21.63077,12.84441,2.3824,513.0,493.0,"(85.0,)",0.0
31212,4,503.8,21.80065,12.51276,2.41058,513.0,493.0,"(85.0,)",0.0
31213,4,503.76,21.92272,12.18077,2.47728,513.0,493.0,"(85.0,)",0.0
31214,4,503.72,21.79104,12.11311,2.36941,513.0,493.0,"(85.0,)",0.0
31215,4,503.68,21.87128,11.75588,2.49883,513.0,493.0,"(85.0,)",0.0
31216,4,503.64,21.73861,11.68825,2.65337,513.0,493.0,"(85.0,)",0.0
31217,4,503.6,21.78681,11.2105,2.98654,513.0,493.0,"(85.0,)",0.0
31218,4,503.56,21.59665,10.77433,3.03412,513.0,493.0,"(85.0,)",0.0
31219,4,503.52,21.16893,10.16579,2.83925,513.0,493.0,"(85.0,)",0.0
31220,4,503.48,20.1202,9.22306,2.48457,513.0,493.0,"(85.0,)",0.0
31221,4,503.44,18.72626,8.31606,2.09065,513.0,493.0,"(85.0,)",0.0
31222,4,503.4,17.36213,7.52915,1.4859,513.0,493.0,"(85.0,)",0.0
31223,4,503.36,16.08926,6.60919,0.97889,513.0,493.0,"(85.0,)",0.0
31224,4,503.32,14.77736,5.7748,0.38607,513.0,493.0,"(85.0,)",0.0
31225,4,503.28,13.91503,5.27179,0.76835,513.0,493.0,"(85.0,)",0.0
31226,4,503.24,13.022,4.90537,1.30961,513.0,493.0,"(85.0,)",0.0
31227,4,503.2,12.2035,4.63283,1.60887,513.0,493.0,"(85.0,)",0.0
31228,4,503.16,11.51227,4.02122,1.93115,513.0,493.0,"(85.0,)",0.0
31229,4,503.12,10.7389,3.59257,2.29398,513.0,493.0,"(85.0,)",0.0
31230,4,503.08,10.01013,3.11612,2.47151,513.0,493.0,"(85.0,)",0.0
31231,4,503.04,9.1825,2.69217,2.67798,513.0,493.0,"(85.0,)",0.0
31232,4,503.0,8.61163,2.39602,2.85456,513.0,493.0,"(85.0,)",0.0
31233,4,502.96,7.99747,2.50724,2.73977,513.0,493.0,"(85.0,)",0.0
31234,4,502.92,7.30507,2.9524,2.5751,513.0,493.0,"(85.0,)",0.0
31235,4,502.88,6.67829,3.44565,2.58676,513.0,493.0,"(85.0,)",0.0
31236,4,502.84,6.0814,3.96903,2.64836,513.0,493.0,"(85.0,)",0.0
31237,4,502.8,5.52569,4.5282,2.79981,513.0,493.0,"(85.0,)",0.0
31238,4,502.76,5.02243,5.12886,3.08102,513.0,493.0,"(85.0,)",0.0
31239,4,502.72,4.86714,5.49064,2.82407,513.0,493.0,"(85.0,)",0.0
31240,4,502.68,4.69353,5.85362,2.62395,513.0,493.0,"(85.0,)",0.0
31241,4,502.64,4.50343,6.21771,2.47356,513.0,493.0,"(85.0,)",0.0
31242,4,502.6,4.29868,6.5828,2.36581,513.0,493.0,"(85.0,)",0.0
31243,4,502.56,4.08111,6.94879,2.29358,513.0,493.0,"(85.0,)",0.0
31244,4,502.52,3.85256,7.31558,2.24976,513.0,493.0,"(85.0,)",0.0
31245,4,502.48,3.61486,7.68307,2.22726,513.0,493.0,"(85.0,)",0.0
31246,4,502.44,3.36984,8.05116,2.21898,513.0,493.0,"(85.0,)",0.0
31247,4,502.4,3.11935,8.41976,2.21779,513.0,493.0,"(85.0,)",0.0
31248,4,502.36,2.83463,8.79042,2.67388,513.0,493.0,"(85.0,)",0.0
31249,4,502.32,2.7643,8.92387,3.08168,513.0,493.0,"(85.0,)",0.0
31250,4,502.28,2.7174,9.2573,3.14296,513.0,493.0,"(85.0,)",0.0
31251,4,502.24,2.60917,9.61669,3.37777,513.0,493.0,"(85.0,)",0.0
31252,4,502.2,2.64409,9.9466,3.61562,513.0,493.0,"(85.0,)",0.0
31253,4,502.16,2.7723,10.35388,3.60807,513.0,493.0,"(85.0,)",0.0
31254,4,502.12,2.83625,11.20926,3.17484,513.0,493.0,"(85.0,)",0.0
31255,4,502.08,2.97468,11.77912,3.20406,513.0,493.0,"(85.0,)",0.0
31256,4,502.04,3.09505,12.56984,2.97315,513.0,493.0,"(85.0,)",0.0
31257,4,502.0,3.15391,13.4179,2.90241,513.0,493.0,"(85.0,)",0.0
31258,4,501.96,3.48715,14.30766,2.94024,513.0,493.0,"(85.0,)",0.0
31259,4,501.92,3.47269,15.0939,3.37595,513.0,493.0,"(85.0,)",0.0
31260,4,501.88,3.55047,15.5591,3.40458,513.0,493.0,"(85.0,)",0.0
31261,4,501.84,3.77544,15.77239,4.05494,513.0,493.0,"(85.0,)",0.0
31262,4,501.8,4.01448,16.23007,4.71088,513.0,493.0,"(85.0,)",0.0
31263,4,501.76,4.53525,16.48803,5.06374,513.0,493.0,"(85.0,)",0.0
31264,4,501.72,4.9187,16.56253,5.62952,513.0,493.0,"(85.0,)",0.0
31265,4,501.68,5.27881,16.38986,6.52005,513.0,493.0,"(85.0,)",0.0
31266,4,501.64,5.17791,16.42958,7.32463,513.0,493.0,"(85.0,)",0.0
31267,4,501.6,5.53274,16.80357,7.65965,513.0,493.0,"(85.0,)",0.0
31268,4,501.56,5.53645,16.9453,8.31317,513.0,493.0,"(85.0,)",0.0
31269,4,501.52,5.75342,17.11324,8.78749,513.0,493.0,"(85.0,)",0.0
31270,4,501.48,5.65981,17.42588,9.46074,513.0,493.0,"(85.0,)",0.0
31271,4,501.44,5.72929,17.83363,9.91667,513.0,493.0,"(85.0,)",0.0
31272,4,501.4,5.8145,18.24058,10.37524,513.0,493.0,"(85.0,)",0.0
31273,4,501.36,5.81285,18.55519,10.68755,513.0,493.0,"(85.0,)",0.0
31274,4,501.32,5.82579,18.96428,10.99389,513.0,493.0,"(85.0,)",0.0
31275,4,501.28,5.85636,19.39248,11.31052,513.0,493.0,"(85.0,)",0.0
31276,4,501.24,5.92651,19.76535,11.662,513.0,493.0,"(85.0,)",0.0
31277,4,501.2,5.98649,20.29541,11.57181,513.0,493.0,"(85.0,)",0.0
31278,4,501.16,5.8725,20.71426,11.69545,513.0,493.0,"(85.0,)",0.0
31279,4,501.12,5.8695,20.99937,11.85473,513.0,493.0,"(85.0,)",0.0
31280,4,501.08,6.0015,21.07173,12.28914,513.0,493.0,"(85.0,)",0.0
31281,4,501.04,6.14232,21.41568,12.59319,513.0,493.0,"(85.0,)",0.0
31282,4,501.0,5.96536,22.04568,12.08504,513.0,493.0,"(85.0,)",0.0
31283,4,500.96,5.99575,22.29898,12.50096,513.0,493.0,"(85.0,)",0.0
31284,4,500.92,6.08991,22.84368,11.74451,513.0,493.0,"(85.0,)",0.0
31285,4,500.88,6.04011,23.17079,11.66413,513.0,493.0,"(85.0,)",0.0
31286,4,500.84,6.17277,23.29274,11.73537,513.0,493.0,"(85.0,)",0.0
31287,4,500.8,6.08511,23.82206,11.24071,513.0,493.0,"(85.0,)",0.0
31288,4,500.76,6.05139,24.18047,10.90565,513.0,493.0,"(85.0,)",0.0
31289,4,500.72,6.11863,24.66428,10.3483,513.0,493.0,"(85.0,)",0.0
31290,4,500.68,6.31884,24.51406,10.52979,513.0,493.0,"(85.0,)",0.0
31291,4,500.64,6.38046,25.02921,9.98492,513.0,493.0,"(85.0,)",0.0
31292,4,500.6,6.6497,25.12437,10.1354,513.0,493.0,"(85.0,)",0.0
31293,4,500.56,6.94442,24.90721,10.71298,513.0,493.0,"(85.0,)",0.0
31294,4,500.52,7.27627,25.15328,10.49829,513.0,493.0,"(85.0,)",0.0
31295,4,500.48,7.49915,25.25102,10.5391,513.0,493.0,"(85.0,)",0.0
31296,4,500.44,7.82934,25.28244,10.61993,513.0,493.0,"(85.0,)",0.0
31297,4,500.4,7.9817,25.37391,10.34449,513.0,493.0,"(85.0,)",0.0
31298,4,500.36,8.2559,25.47991,10.09585,513.0,493.0,"(85.0,)",0.0
31299,4,500.32,8.47948,25.5157,9.93809,513.0,493.0,"(85.0,)",0.0
31300,4,500.28,8.51091,25.7405,9.72458,513.0,493.0,"(85.0,)",0.0
31301,4,500.24,8.43578,25.74889,9.67545,513.0,493.0,"(85.0,)",0.0
31302,4,500.2,8.5105,26.01561,9.38592,513.0,493.0,"(85.0,)",0.0
31303,4,500.16,8.28742,26.01706,9.33794,513.0,493.0,"(85.0,)",0.0
31304,4,500.12,8.36088,26.02242,8.97025,513.0,493.0,"(85.0,)",0.0
31305,4,500.08,8.27846,26.32957,8.55921,513.0,493.0,"(85.0,)",0.0
31306,4,500.04,8.21339,26.31071,8.29781,513.0,493.0,"(85.0,)",0.0
31307,4,500.0,8.10802,26.42583,7.89226,513.0,493.0,"(85.0,)",0.0
31308,4,499.96,7.98083,26.73655,7.0949,513.0,493.0,"(85.0,)",0.0
31309,4,499.92,7.91285,27.02588,6.38685,513.0,493.0,"(85.0,)",0.0
31310,4,499.88,7.99697,26.81323,6.27598,513.0,493.0,"(85.0,)",0.0
31311,4,499.84,7.98839,26.91669,5.7212,513.0,493.0,"(85.0,)",0.0
31312,4,499.8,8.37588,26.47975,5.7185,513.0,493.0,"(85.0,)",0.0
31313,4,499.76,8.66127,26.55756,5.07378,513.0,493.0,"(85.0,)",0.0
31314,4,499.72,8.95989,26.44788,5.02464,513.0,493.0,"(85.0,)",0.0
31315,4,499.68,9.13111,25.61692,5.56207,513.0,493.0,"(85.0,)",0.0
31316,4,499.64,9.04894,25.44877,5.05124,513.0,493.0,"(85.0,)",0.0
31317,4,499.6,9.2799,24.82513,5.39631,513.0,493.0,"(85.0,)",0.0
31318,4,499.56,9.3175,24.49787,4.98266,513.0,493.0,"(85.0,)",0.0
31319,4,499.52,9.47221,24.12344,4.4926,513.0,493.0,"(85.0,)",0.0
31320,4,499.48,9.61011,23.35602,4.83255,513.0,493.0,"(85.0,)",0.0
31321,4,499.44,9.62788,23.25042,4.34487,513.0,493.0,"(85.0,)",0.0
31322,4,499.4,10.13489,22.96632,4.98021,513.0,493.0,"(85.0,)",0.0
31323,4,499.36,10.4211,22.85058,5.12711,513.0,493.0,"(85.0,)",0.0
31324,4,499.32,10.5954,22.77301,5.34572,513.0,493.0,"(85.0,)",0.0
31325,4,499.28,10.7711,22.61126,5.65852,513.0,493.0,"(85.0,)",0.0
31326,4,499.24,10.96604,22.47553,5.30165,513.0,493.0,"(85.0,)",0.0
31327,4,499.2,11.06809,22.30493,5.37802,513.0,493.0,"(85.0,)",0.0
31328,4,499.16,11.2086,22.42224,4.9068,513.0,493.0,"(85.0,)",0.0
31329,4,499.12,11.4611,22.05936,4.81127,513.0,493.0,"(85.0,)",0.0
31330,4,499.08,11.56759,22.07287,4.38121,513.0,493.0,"(85.0,)",0.0
31331,4,499.04,11.94523,22.25388,3.74877,513.0,493.0,"(85.0,)",0.0
31332,4,499.0,12.21593,22.18843,4.03273,513.0,493.0,"(85.0,)",0.0
31333,4,498.96,12.33186,22.15962,4.14726,513.0,493.0,"(85.0,)",0.0
31334,4,498.92,12.47357,21.76962,3.91812,513.0,493.0,"(85.0,)",0.0
31335,4,498.88,12.54645,21.48565,3.56631,513.0,493.0,"(85.0,)",0.0
31336,4,498.84,12.59576,21.12113,3.38687,513.0,493.0,"(85.0,)",0.0
31337,4,498.8,12.58903,20.65475,2.63708,513.0,493.0,"(85.0,)",0.0
31338,4,498.76,12.7129,20.36155,1.71665,513.0,493.0,"(85.0,)",0.0
31339,4,498.72,12.80447,20.16895,0.48148,513.0,493.0,"(85.0,)",0.0
31340,4,498.68,13.07379,20.31641,1.13837,513.0,493.0,"(85.0,)",0.0
31341,4,498.64,13.09273,20.29199,1.98028,513.0,493.0,"(85.0,)",0.0
31342,4,498.6,13.14609,20.48436,2.31733,513.0,493.0,"(85.0,)",0.0
31343,4,498.56,13.05176,20.91732,2.64244,513.0,493.0,"(85.0,)",0.0
31344,4,498.52,12.69103,21.15331,2.93279,513.0,493.0,"(85.0,)",0.0
31345,4,498.48,12.41035,21.52683,3.01522,513.0,493.0,"(85.0,)",0.0
31346,4,498.44,10.64373,20.67401,2.02377,513.0,493.0,"(85.0,)",0.0
31347,4,498.4,10.64328,21.08108,2.05963,513.0,493.0,"(85.0,)",0.0
31348,4,498.36,10.64173,21.42955,2.16448,513.0,493.0,"(85.0,)",0.0
31349,4,498.32,10.63875,21.72075,2.3342,513.0,493.0,"(85.0,)",0.0
31350,4,498.28,10.63402,21.95602,2.56468,513.0,493.0,"(85.0,)",0.0
31351,4,498.24,10.62722,22.13668,2.8518,513.0,493.0,"(85.0,)",0.0
31352,4,498.2,10.61801,22.26407,3.19146,513.0,493.0,"(85.0,)",0.0
31353,4,498.16,10.60607,22.33953,3.57954,513.0,493.0,"(85.0,)",0.0
31354,4,498.12,10.59109,22.36438,4.01192,513.0,493.0,"(85.0,)",0.0
31355,4,498.08,10.4291,22.32196,4.89085,513.0,493.0,"(85.0,)",0.0
31356,4,498.04,10.22782,22.38346,5.60223,513.0,493.0,"(85.0,)",0.0
31357,4,498.0,10.15887,22.60875,5.90025,513.0,493.0,"(85.0,)",0.0
31358,4,497.96,9.86376,22.52582,6.95932,513.0,493.0,"(85.0,)",0.0
31359,4,497.92,9.56241,22.30262,7.19706,513.0,493.0,"(85.0,)",0.0
31360,4,497.88,9.49542,21.88952,7.19005,513.0,493.0,"(85.0,)",0.0
31361,4,497.84,9.41133,21.77482,7.55863,513.0,493.0,"(85.0,)",0.0
31362,4,497.8,9.29367,21.66044,7.91745,513.0,493.0,"(85.0,)",0.0
31363,4,497.76,9.30688,21.53023,8.36992,513.0,493.0,"(85.0,)",0.0
31364,4,497.72,9.00852,21.4711,8.8082,513.0,493.0,"(85.0,)",0.0
31365,4,497.68,8.91167,21.67368,9.47664,513.0,493.0,"(85.0,)",0.0
31366,4,497.64,8.63581,21.86438,10.02034,513.0,493.0,"(85.0,)",0.0
31367,4,497.6,8.56486,21.9369,10.59816,513.0,493.0,"(85.0,)",0.0
31368,4,497.56,8.47854,21.84736,10.97687,513.0,493.0,"(85.0,)",0.0
31369,4,497.52,8.59542,21.92746,11.36474,513.0,493.0,"(85.0,)",0.0
31370,4,497.48,8.59769,21.8575,11.69684,513.0,493.0,"(85.0,)",0.0
31371,4,497.44,8.65097,21.84507,11.84996,513.0,493.0,"(85.0,)",0.0
31372,4,497.4,8.63202,21.8432,11.84404,513.0,493.0,"(85.0,)",0.0
31373,4,497.36,8.61406,21.77652,12.20457,513.0,493.0,"(85.0,)",0.0
31374,4,497.32,8.63104,21.75165,12.3705,513.0,493.0,"(85.0,)",0.0
31375,4,497.28,8.65624,21.74159,12.44185,513.0,493.0,"(85.0,)",0.0
31376,4,497.24,8.67019,21.8939,12.27801,513.0,493.0,"(85.0,)",0.0
31377,4,497.2,8.73134,21.74557,12.43785,513.0,493.0,"(85.0,)",0.0
31378,4,497.16,8.8374,21.46128,12.75543,513.0,493.0,"(85.0,)",0.0
31379,4,497.12,8.96786,21.57082,12.62946,513.0,493.0,"(85.0,)",0.0
31380,4,497.08,8.84237,21.56391,12.52675,513.0,493.0,"(85.0,)",0.0
31381,4,497.04,8.92499,21.55154,12.38087,513.0,493.0,"(85.0,)",0.0
31382,4,497.0,8.86547,21.62676,12.11863,513.0,493.0,"(85.0,)",0.0
31383,4,496.96,8.95341,21.62161,11.75164,513.0,493.0,"(85.0,)",0.0
31384,4,496.92,8.93479,21.59486,11.4233,513.0,493.0,"(85.0,)",0.0
31385,4,496.88,8.96441,21.4989,11.13143,513.0,493.0,"(85.0,)",0.0
31386,4,496.84,9.00546,21.49642,10.52377,513.0,493.0,"(85.0,)",0.0
31387,4,496.8,8.99548,21.58162,9.57645,513.0,493.0,"(85.0,)",0.0
31388,4,496.76,9.03992,21.42972,9.3761,513.0,493.0,"(85.0,)",0.0
31389,4,496.72,8.91558,20.94766,9.46923,513.0,493.0,"(85.0,)",0.0
31390,4,496.68,9.068,20.8564,9.25517,513.0,493.0,"(85.0,)",0.0
31391,4,496.64,9.08942,20.74804,8.84524,513.0,493.0,"(85.0,)",0.0
31392,4,496.6,9.26334,20.68182,8.38108,513.0,493.0,"(85.0,)",0.0
31393,4,496.56,9.52065,20.4468,7.62806,513.0,493.0,"(85.0,)",0.0
31394,4,496.52,9.75808,20.35913,6.83185,513.0,493.0,"(85.0,)",0.0
31395,4,496.48,9.73289,20.21427,6.21247,513.0,493.0,"(85.0,)",0.0
31396,4,496.44,9.6104,20.08297,5.60261,513.0,493.0,"(85.0,)",0.0
31397,4,496.4,9.44259,19.91095,4.8616,513.0,493.0,"(85.0,)",0.0
31398,4,496.36,9.18224,19.68258,4.36217,513.0,493.0,"(85.0,)",0.0
31399,4,496.32,9.01679,19.55505,3.89965,513.0,493.0,"(85.0,)",0.0
31400,4,496.28,8.76053,19.04149,3.77773,513.0,493.0,"(85.0,)",0.0
31401,4,496.24,8.25178,19.06237,3.27786,513.0,493.0,"(85.0,)",0.0
31402,4,496.2,7.80806,18.82169,3.00238,513.0,493.0,"(85.0,)",0.0
31403,4,496.16,7.62362,18.55342,2.60721,513.0,493.0,"(85.0,)",0.0
31404,4,496.12,7.32579,18.35647,2.12137,513.0,493.0,"(85.0,)",0.0
31405,4,496.08,6.96511,18.11082,1.5939,513.0,493.0,"(85.0,)",0.0
31406,4,496.04,6.52437,18.13655,0.77646,513.0,493.0,"(85.0,)",0.0
31407,4,496.0,6.23971,17.88924,0.2432,513.0,493.0,"(85.0,)",0.0
31408,4,495.96,5.99255,17.51522,0.50412,513.0,493.0,"(85.0,)",0.0
31409,4,495.92,5.65528,17.5166,0.75698,513.0,493.0,"(85.0,)",0.0
31410,4,495.88,5.46749,17.22183,1.30255,513.0,493.0,"(85.0,)",0.0
31411,4,495.84,5.18447,16.95322,1.71335,513.0,493.0,"(85.0,)",0.0
31412,4,495.8,4.90357,16.68586,2.12225,513.0,493.0,"(85.0,)",0.0
31413,4,495.76,4.77813,16.42223,1.97534,513.0,493.0,"(85.0,)",0.0
31414,4,495.72,4.81732,16.08984,2.34355,513.0,493.0,"(85.0,)",0.0
31415,4,495.68,4.91853,15.54294,2.48095,513.0,493.0,"(85.0,)",0.0
31416,4,495.64,5.06906,15.16609,2.55763,513.0,493.0,"(85.0,)",0.0
31417,4,495.6,5.13172,14.9479,2.33181,513.0,493.0,"(85.0,)",0.0
31418,4,495.56,5.17491,14.87086,1.29173,513.0,493.0,"(85.0,)",0.0
31419,4,495.52,5.20911,14.49184,0.91365,513.0,493.0,"(85.0,)",0.0
31420,4,495.48,5.26834,14.32854,0.17553,513.0,493.0,"(85.0,)",0.0
31421,4,495.44,5.33393,14.28979,0.56115,513.0,493.0,"(85.0,)",0.0
31422,4,495.4,5.39408,14.32406,0.97839,513.0,493.0,"(85.0,)",0.0
31423,4,495.36,5.44515,14.22461,1.56871,513.0,493.0,"(85.0,)",0.0
31424,4,495.32,5.44043,14.03188,2.24954,513.0,493.0,"(85.0,)",0.0
31425,4,495.28,5.57905,14.07628,2.29255,513.0,493.0,"(85.0,)",0.0
31426,4,495.24,5.45305,14.08142,2.41225,513.0,493.0,"(85.0,)",0.0
31427,4,495.2,5.41559,14.12052,2.61455,513.0,493.0,"(85.0,)",0.0
31428,4,495.16,5.40129,14.20509,2.90453,513.0,493.0,"(85.0,)",0.0
31429,4,495.12,5.37943,14.16404,2.93837,513.0,493.0,"(85.0,)",0.0
31430,4,495.08,5.35125,14.05593,2.96016,513.0,493.0,"(85.0,)",0.0
31431,4,495.04,5.31899,13.90331,2.97183,513.0,493.0,"(85.0,)",0.0
31432,4,495.0,5.2849,13.72874,2.97529,513.0,493.0,"(85.0,)",0.0
31433,4,494.96,5.24606,13.46307,2.88172,513.0,493.0,"(85.0,)",0.0
31434,4,494.92,5.38273,13.06734,2.96628,513.0,493.0,"(85.0,)",0.0
31435,4,494.88,5.56927,12.56501,3.09362,513.0,493.0,"(85.0,)",0.0
31436,4,494.84,6.00779,11.99017,3.21823,513.0,493.0,"(85.0,)",0.0
31437,4,494.8,6.38889,11.20161,4.08683,513.0,493.0,"(85.0,)",0.0
31438,4,494.76,6.87621,10.56498,4.37432,513.0,493.0,"(85.0,)",0.0
31439,4,494.72,7.40399,9.89307,4.44566,513.0,493.0,"(85.0,)",0.0
31440,4,494.68,7.92007,9.23634,4.75185,513.0,493.0,"(85.0,)",0.0
31441,4,494.64,8.2872,8.75035,4.96762,513.0,493.0,"(85.0,)",0.0
31442,4,494.6,8.80428,8.06709,5.0619,513.0,493.0,"(85.0,)",0.0
31443,4,494.56,9.33486,7.3852,5.16098,513.0,493.0,"(85.0,)",0.0
31444,4,494.52,9.78164,6.7441,5.19382,513.0,493.0,"(85.0,)",0.0
31445,4,494.48,10.27213,6.13192,5.25534,513.0,493.0,"(85.0,)",0.0
31446,4,494.44,10.80132,5.4702,5.12765,513.0,493.0,"(85.0,)",0.0
31447,4,494.4,11.28741,4.85474,5.04048,513.0,493.0,"(85.0,)",0.0
31448,4,494.36,11.8128,4.69674,5.01544,513.0,493.0,"(85.0,)",0.0
31449,4,494.32,12.04092,4.6063,5.30769,513.0,493.0,"(85.0,)",0.0
31450,4,494.28,12.33269,4.57519,5.41634,513.0,493.0,"(85.0,)",0.0
31451,4,494.24,12.71486,4.39205,5.50258,513.0,493.0,"(85.0,)",0.0
31452,4,494.2,12.86982,4.67932,5.58434,513.0,493.0,"(85.0,)",0.0
31453,4,494.16,13.24804,4.68556,5.41768,513.0,493.0,"(85.0,)",0.0
31454,4,494.12,13.5419,4.67411,5.30284,513.0,493.0,"(85.0,)",0.0
31455,4,494.08,13.89004,4.65211,5.1133,513.0,493.0,"(85.0,)",0.0
31456,4,494.04,14.15734,4.66905,4.85858,513.0,493.0,"(85.0,)",0.0
31457,4,494.0,14.48907,4.69269,4.68305,513.0,493.0,"(85.0,)",0.0
31458,4,493.96,14.86233,4.7207,4.51517,513.0,493.0,"(85.0,)",0.0
31459,4,493.92,15.2685,4.75978,4.36198,513.0,493.0,"(85.0,)",0.0
31460,4,493.88,15.69899,4.81663,4.23054,513.0,493.0,"(85.0,)",0.0
31461,4,493.84,16.14519,4.89794,4.12792,513.0,493.0,"(85.0,)",0.0
31462,4,493.8,16.59851,5.01042,4.06117,513.0,493.0,"(85.0,)",0.0
31463,4,493.76,17.05033,5.16076,4.03735,513.0,493.0,"(85.0,)",0.0
31464,4,493.72,17.52249,6.43031,4.74746,513.0,493.0,"(85.0,)",0.0
31465,4,493.68,18.49618,7.83235,5.44602,513.0,493.0,"(85.0,)",0.0
31466,4,493.64,19.33363,9.30484,6.02668,513.0,493.0,"(85.0,)",0.0
31467,4,493.6,20.27973,10.62735,6.65856,513.0,493.0,"(85.0,)",0.0
31468,4,493.56,21.08386,12.16102,7.13031,513.0,493.0,"(85.0,)",0.0
31469,4,493.52,21.95208,13.62667,7.46626,513.0,493.0,"(85.0,)",0.0
31470,4,493.48,22.78929,15.31627,7.88615,513.0,493.0,"(85.0,)",0.0
31471,4,493.44,23.68311,16.74032,8.20028,513.0,493.0,"(85.0,)",0.0
31472,4,493.4,24.53114,18.11887,8.38914,513.0,493.0,"(85.0,)",0.0
31473,4,493.36,25.4507,19.74639,8.91383,513.0,493.0,"(85.0,)",0.0
31474,4,493.32,26.21195,21.08227,9.0323,513.0,493.0,"(85.0,)",0.0
31475,4,493.28,27.14767,22.60258,9.19167,513.0,493.0,"(85.0,)",0.0
31476,4,493.24,27.90032,23.90586,9.31499,513.0,493.0,"(85.0,)",0.0
31477,4,493.2,28.73935,25.36928,9.30202,513.0,493.0,"(85.0,)",0.0
31478,4,493.16,29.58368,26.73613,9.30755,513.0,493.0,"(85.0,)",0.0
31479,4,493.12,30.29379,28.15906,9.49246,513.0,493.0,"(85.0,)",0.0
31480,4,493.08,31.20227,29.47288,9.28451,513.0,493.0,"(85.0,)",0.0
31481,4,493.04,32.02288,30.84382,9.19589,513.0,493.0,"(85.0,)",0.0
31482,4,493.0,32.86877,32.18433,9.03723,513.0,493.0,"(85.0,)",0.0
31483,4,480.0,94.34082,25.80698,3.74461,480.0,456.0,"(86.0,)",1.0
31484,4,479.96,94.34814,25.84145,3.74361,480.0,456.0,"(86.0,)",1.0
31485,4,479.92,94.32587,25.88232,3.83398,480.0,456.0,"(86.0,)",1.0
