Unnamed: 0,period,time,x,y,z,possession_start,possession_end,possession_number,scored,x_bin,y_bin
24886,1,50.7,19.24271,26.21717,4.03101,51.0,35.0,100561,0,4,5
25566,1,39.26,85.35821,26.09977,9.63892,51.0,35.0,100561,0,18,5
24954,1,47.98,47.74021,27.59858,3.55976,51.0,35.0,100561,0,10,5
25122,1,41.26,82.12167,25.23552,0.67249,51.0,35.0,100561,0,17,5
25190,1,38.54,88.83114,24.75255,10.34122,51.0,35.0,100561,0,18,4
25336,1,48.46,43.37516,28.98321,3.99058,51.0,35.0,100561,0,9,5
24881,1,44.9,60.8875,16.84566,4.65065,51.0,35.0,100561,0,12,3
25282,1,50.62,20.00665,26.46819,3.65074,51.0,35.0,100561,0,4,5
24810,1,47.74,49.56935,27.26156,4.6608,51.0,35.0,100561,0,10,5
25258,1,35.82,69.9505,14.67482,4.29334,51.0,35.0,100561,0,14,2
25041,1,44.5,61.03749,18.02727,3.68958,51.0,35.0,100561,0,12,3
24833,1,46.82,55.65664,27.08948,1.58559,51.0,35.0,100561,0,11,5
25039,1,44.58,61.19099,17.71876,3.90467,51.0,35.0,100561,0,13,3
25474,1,42.94,60.88721,21.87398,2.37905,51.0,35.0,100561,0,12,4
24654,1,47.74,49.56935,27.26156,4.6608,51.0,35.0,100561,0,10,5
24739,1,50.58,18.89874,27.6386,3.67153,51.0,35.0,100561,0,4,5
75999,4,498.28,10.63402,21.95602,2.56468,513.0,493.0,100562,0,2,4
74780,4,506.84,33.51275,19.04516,0.43435,513.0,493.0,100562,0,7,3
75842,4,504.56,17.48432,12.2584,2.10959,513.0,493.0,100562,0,3,2
74255,4,507.84,32.95447,42.96893,3.01165,513.0,493.0,100562,0,7,8
76007,4,497.96,9.86376,22.52582,6.95932,513.0,493.0,100562,0,2,4
76002,4,498.16,10.60607,22.33953,3.57954,513.0,493.0,100562,0,2,4
76038,4,496.72,8.91558,20.94766,9.46923,513.0,493.0,100562,0,1,4
75924,4,501.28,5.85636,19.39248,11.31052,513.0,493.0,100562,0,1,3
74731,4,508.8,32.59646,44.99935,3.24005,513.0,493.0,100562,0,6,8
74134,4,512.68,58.16544,32.9786,3.50594,513.0,493.0,100562,0,12,6
74385,4,502.64,4.50343,6.21771,2.47356,513.0,493.0,100562,0,0,1
75158,4,511.72,51.93788,34.25867,4.31555,513.0,493.0,100562,0,11,6
74629,4,512.88,59.27863,32.59168,3.70444,513.0,493.0,100562,0,12,6
75697,4,510.36,43.51624,41.15116,3.40093,513.0,493.0,100562,0,9,8
75238,4,508.52,31.40502,44.69423,1.13725,513.0,493.0,100562,0,6,8
75366,4,503.4,17.36213,7.52915,1.4859,513.0,493.0,100562,0,3,1
74577,4,494.96,5.24606,13.46307,2.88172,513.0,493.0,100562,0,1,2
75290,4,506.44,31.88393,17.7539,2.57415,513.0,493.0,100562,0,6,3
76006,4,498.0,10.15887,22.60875,5.90025,513.0,493.0,100562,0,2,4
75860,4,503.84,21.63077,12.84441,2.3824,513.0,493.0,100562,0,4,2
74501,4,498.0,10.15887,22.60875,5.90025,513.0,493.0,100562,0,2,4
75376,4,503.0,8.61163,2.39602,2.85456,513.0,493.0,100562,0,1,0
75099,4,494.08,13.89004,4.65211,5.1133,513.0,493.0,100562,0,2,0
75652,4,512.16,54.35751,33.97152,2.82848,513.0,493.0,100562,0,11,6
74531,4,496.8,8.99548,21.58162,9.57645,513.0,493.0,100562,0,1,4
75251,4,508.0,32.34673,43.65113,2.7084,513.0,493.0,100562,0,6,8
75183,4,510.72,46.20881,39.3263,3.53054,513.0,493.0,100562,0,9,7
75481,4,498.8,12.58903,20.65475,2.63708,513.0,493.0,100562,0,2,4
75729,4,509.08,34.66196,44.90471,3.46128,513.0,493.0,100562,0,7,8
75316,4,505.4,19.773,10.67967,0.78454,513.0,493.0,100562,0,4,2
75315,4,505.44,20.21156,10.72031,0.63025,513.0,493.0,100562,0,4,2
74839,4,504.48,17.5168,11.70178,2.14313,513.0,493.0,100562,0,3,2
74519,4,497.28,8.65624,21.74159,12.44185,513.0,493.0,100562,0,1,4
75375,4,503.04,9.1825,2.69217,2.67798,513.0,493.0,100562,0,1,0
74099,4,511.36,49.26701,36.0019,2.8651,513.0,493.0,100562,0,10,7
76025,4,497.24,8.67019,21.8939,12.27801,513.0,493.0,100562,0,1,4
74587,4,494.56,9.33486,7.3852,5.16098,513.0,493.0,100562,0,1,1
75735,4,508.84,32.84492,44.85681,3.64821,513.0,493.0,100562,0,6,8
74457,4,499.76,8.66127,26.55756,5.07378,513.0,493.0,100562,0,1,5
74168,4,511.32,48.91975,36.29696,2.49767,513.0,493.0,100562,0,10,7
74270,4,507.24,34.13714,26.28969,5.53051,513.0,493.0,100562,0,7,5
74061,4,512.88,59.27863,32.59168,3.70444,513.0,493.0,100562,0,12,6
74607,4,493.76,17.05033,5.16076,4.03735,513.0,493.0,100562,0,3,1
75530,4,496.84,9.00546,21.49642,10.52377,513.0,493.0,100562,0,1,4
74860,4,503.64,21.73861,11.68825,2.65337,513.0,493.0,100562,0,4,2
76121,4,493.4,24.53114,18.11887,8.38914,513.0,493.0,100562,0,5,3
75590,4,494.44,10.80132,5.4702,5.12765,513.0,493.0,100562,0,2,1
75085,4,494.64,8.2872,8.75035,4.96762,513.0,493.0,100562,0,1,1
75161,4,511.6,51.17525,34.7301,4.3354,513.0,493.0,100562,0,10,6
74233,4,508.72,32.08325,44.66524,2.76591,513.0,493.0,100562,0,6,8
75371,4,503.2,12.2035,4.63283,1.60887,513.0,493.0,100562,0,2,0
75401,4,502.0,3.15391,13.4179,2.90241,513.0,493.0,100562,0,0,2
75154,4,511.88,52.8828,33.92381,4.2021,513.0,493.0,100562,0,11,6
75343,4,504.32,19.36989,11.59254,3.57852,513.0,493.0,100562,0,4,2
75855,4,504.04,21.22755,13.33616,2.98924,513.0,493.0,100562,0,4,2
74322,4,505.16,17.65118,11.53048,3.33825,513.0,493.0,100562,0,3,2
74881,4,502.8,5.52569,4.5282,2.79981,513.0,493.0,100562,0,1,0
75568,4,495.32,5.44043,14.03188,2.24954,513.0,493.0,100562,0,1,2
74530,4,496.84,9.00546,21.49642,10.52377,513.0,493.0,100562,0,1,4
75585,4,494.64,8.2872,8.75035,4.96762,513.0,493.0,100562,0,1,1
74262,4,507.56,33.52801,37.158,4.99942,513.0,493.0,100562,0,7,7
75634,4,512.88,59.27863,32.59168,3.70444,513.0,493.0,100562,0,12,6
74483,4,498.72,12.80447,20.16895,0.48148,513.0,493.0,100562,0,2,4
75651,4,512.2,54.52158,33.95715,2.59851,513.0,493.0,100562,0,11,6
75838,4,504.72,17.99901,12.5924,4.47962,513.0,493.0,100562,0,3,2
74139,4,512.48,55.8294,34.62927,1.64693,513.0,493.0,100562,0,11,6
75811,4,505.8,25.29317,10.92876,2.78037,513.0,493.0,100562,0,5,2
75801,4,506.2,30.03532,13.69118,4.07158,513.0,493.0,100562,0,6,2
76008,4,497.92,9.56241,22.30262,7.19706,513.0,493.0,100562,0,2,4
75460,4,499.64,9.04894,25.44877,5.05124,513.0,493.0,100562,0,1,5
75998,4,498.32,10.63875,21.72075,2.3342,513.0,493.0,100562,0,2,4
75452,4,499.96,7.98083,26.73655,7.0949,513.0,493.0,100562,0,1,5
74379,4,502.88,6.67829,3.44565,2.58676,513.0,493.0,100562,0,1,0
75929,4,501.08,6.0015,21.07173,12.28914,513.0,493.0,100562,0,1,4
74507,4,497.76,9.30688,21.53023,8.36992,513.0,493.0,100562,0,1,4
74524,4,497.08,8.84237,21.56391,12.52675,513.0,493.0,100562,0,1,4
75478,4,498.92,12.47357,21.76962,3.91812,513.0,493.0,100562,0,2,4
75532,4,496.76,9.03992,21.42972,9.3761,513.0,493.0,100562,0,1,4
75527,4,496.96,8.95341,21.62161,11.75164,513.0,493.0,100562,0,1,4
74310,4,505.64,23.67686,10.55497,3.85,513.0,493.0,100562,0,5,2
76136,4,493.08,31.20227,29.47288,9.28451,513.0,493.0,100562,0,6,5
74599,4,494.08,13.89004,4.65211,5.1133,513.0,493.0,100562,0,2,0
75869,4,503.48,20.1202,9.22306,2.48457,513.0,493.0,100562,0,4,1
74459,4,499.68,9.13111,25.61692,5.56207,513.0,493.0,100562,0,1,5
74169,4,511.28,48.69757,36.51894,1.89534,513.0,493.0,100562,0,10,7
74234,4,508.68,31.87238,44.55908,2.22836,513.0,493.0,100562,0,6,8
75894,4,502.48,3.61486,7.68307,2.22726,513.0,493.0,100562,0,0,1
74201,4,510.0,41.02777,42.81236,2.52538,513.0,493.0,100562,0,8,8
74868,4,503.32,14.77736,5.7748,0.38607,513.0,493.0,100562,0,3,1
74830,4,504.84,17.68293,12.19722,5.70211,513.0,493.0,100562,0,3,2
75605,4,493.84,16.14519,4.89794,4.12792,513.0,493.0,100562,0,3,0
74964,4,499.48,9.61011,23.35602,4.83255,513.0,493.0,100562,0,2,4
75462,4,499.56,9.3175,24.49787,4.98266,513.0,493.0,100562,0,1,4
74114,4,510.76,46.44401,39.08467,3.42387,513.0,493.0,100562,0,9,7
75510,4,497.64,8.63581,21.86438,10.02034,513.0,493.0,100562,0,1,4
75900,4,502.24,2.60917,9.61669,3.37777,513.0,493.0,100562,0,0,1
75992,4,498.56,13.05176,20.91732,2.64244,513.0,493.0,100562,0,2,4
75584,4,494.68,7.92007,9.23634,4.75185,513.0,493.0,100562,0,1,1
74296,4,506.2,30.03532,13.69118,4.07158,513.0,493.0,100562,0,6,2
75341,4,504.4,18.33672,11.49224,2.67973,513.0,493.0,100562,0,3,2
76704,4,463.4,21.19729,1.80012,4.84578,480.0,456.0,100563,1,4,0
76825,4,458.56,1.14456,10.85851,3.76937,480.0,456.0,100563,1,0,2
76673,4,464.64,19.89015,2.83896,3.29814,480.0,456.0,100563,1,4,0
77407,4,458.48,1.40808,12.20555,3.01202,480.0,456.0,100563,1,0,2
76832,4,458.28,2.72812,15.69307,2.32904,480.0,456.0,100563,1,0,3
78018,4,457.24,4.74642,24.12389,10.0352,480.0,456.0,100563,1,1,4
77173,4,467.84,36.58987,16.53083,3.72017,480.0,456.0,100563,1,7,3
77485,4,478.56,86.43762,27.74508,5.77034,480.0,456.0,100563,1,18,5
76246,4,475.72,67.54205,28.94549,2.68944,480.0,456.0,100563,1,14,5
76697,4,463.68,20.19893,2.22194,3.53587,480.0,456.0,100563,1,4,0
77185,4,467.36,35.26057,17.68467,3.05422,480.0,456.0,100563,1,7,3
76359,4,477.2,75.69211,26.88697,2.08295,480.0,456.0,100563,1,16,5
77335,4,461.36,22.9858,2.57938,3.62529,480.0,456.0,100563,1,4,0
76878,4,456.44,9.30659,21.81919,8.34696,480.0,456.0,100563,1,1,4
76531,4,470.32,39.13627,40.43696,2.74769,480.0,456.0,100563,1,8,8
76698,4,463.64,20.29579,2.24996,3.45073,480.0,456.0,100563,1,4,0
76890,4,479.16,93.57706,24.89058,4.62505,480.0,456.0,100563,1,19,4
76734,4,462.2,21.57379,1.68336,5.11869,480.0,456.0,100563,1,4,0
76196,4,477.72,79.35966,27.55157,3.9575,480.0,456.0,100563,1,16,5
77016,4,474.12,56.03528,32.69908,3.26783,480.0,456.0,100563,1,11,6
76289,4,474.0,54.43892,33.25852,1.19053,480.0,456.0,100563,1,11,6
77982,4,458.68,1.17177,9.62531,3.02864,480.0,456.0,100563,1,0,1
77833,4,464.64,19.89015,2.83896,3.29814,480.0,456.0,100563,1,4,0
77714,4,469.4,36.9183,28.21293,3.97842,480.0,456.0,100563,1,7,5
77832,4,464.68,19.87474,2.84801,3.29375,480.0,456.0,100563,1,4,0
76834,4,458.2,1.87352,16.18606,2.93572,480.0,456.0,100563,1,0,3
78006,4,457.72,5.46876,21.85365,6.67603,480.0,456.0,100563,1,1,4
77944,4,460.2,6.92682,4.75457,2.48593,480.0,456.0,100563,1,1,0
77559,4,475.6,66.82201,29.60198,3.45957,480.0,456.0,100563,1,14,5
76943,4,477.04,75.00358,26.8245,1.00853,480.0,456.0,100563,1,15,5
78045,4,456.16,11.73798,20.03057,6.42173,480.0,456.0,100563,1,2,4
77720,4,469.16,34.87679,25.46276,3.23744,480.0,456.0,100563,1,7,5
77092,4,471.08,35.42023,43.74395,4.28018,480.0,456.0,100563,1,7,8
77772,4,467.08,33.89408,18.52116,2.44979,480.0,456.0,100563,1,7,3
76850,4,457.56,5.41548,22.28649,8.18229,480.0,456.0,100563,1,1,4
76513,4,471.04,35.43334,43.7166,4.18834,480.0,456.0,100563,1,7,8
76618,4,466.84,31.95884,17.593,3.02329,480.0,456.0,100563,1,6,3
77686,4,470.52,38.39731,41.47646,1.33581,480.0,456.0,100563,1,8,8
76173,4,478.64,87.44629,27.55285,5.9856,480.0,456.0,100563,1,18,5
76725,4,462.56,21.92427,2.16961,4.90996,480.0,456.0,100563,1,4,0
77291,4,463.12,21.68373,2.34625,5.97574,480.0,456.0,100563,1,4,0
77588,4,474.44,59.14923,32.11304,4.2806,480.0,456.0,100563,1,12,6
76549,4,469.6,37.34291,30.08659,2.51051,480.0,456.0,100563,1,7,6
77613,4,473.44,50.15353,33.61453,3.83952,480.0,456.0,100563,1,10,6
76698,4,463.64,20.29579,2.24996,3.45073,480.0,456.0,100563,1,4,0
77419,4,458.0,3.53734,19.40969,4.02136,480.0,456.0,100563,1,0,3
76804,4,459.4,8.41833,2.44919,3.51026,480.0,456.0,100563,1,1,0
77196,4,466.92,32.88511,18.06333,2.94833,480.0,456.0,100563,1,6,3
77091,4,471.12,35.21799,43.68858,4.30827,480.0,456.0,100563,1,7,8
77887,4,462.48,21.84593,1.87194,4.70775,480.0,456.0,100563,1,4,0
77098,4,470.84,36.48188,43.70246,3.80634,480.0,456.0,100563,1,7,8
76917,4,478.08,81.14571,27.77353,3.66343,480.0,456.0,100563,1,17,5
77140,4,469.16,34.87679,25.46276,3.23744,480.0,456.0,100563,1,7,5
77270,4,463.96,19.86419,2.80626,3.09505,480.0,456.0,100563,1,4,0
76332,4,478.28,83.46275,27.97713,3.68251,480.0,456.0,100563,1,17,5
77137,4,469.28,35.84785,27.02279,3.64106,480.0,456.0,100563,1,7,5
76888,4,456.04,11.68,19.74476,5.84238,480.0,456.0,100563,1,2,3
76485,4,472.16,39.88291,39.07359,2.4019,480.0,456.0,100563,1,8,7
77797,4,466.08,24.25542,12.74451,3.30261,480.0,456.0,100563,1,5,2
77055,4,472.56,43.33609,35.95826,3.85149,480.0,456.0,100563,1,9,7
76884,4,456.2,11.56203,20.03226,6.4339,480.0,456.0,100563,1,2,4
76925,4,477.76,79.52006,27.84375,3.85944,480.0,456.0,100563,1,16,5
77615,4,473.36,49.43769,33.79131,3.69327,480.0,456.0,100563,1,10,6
76290,4,473.96,53.99973,33.11456,0.79512,480.0,456.0,100563,1,11,6
77938,4,460.44,8.52574,3.37363,3.95412,480.0,456.0,100563,1,1,0
77068,4,472.04,39.15267,39.94525,0.40704,480.0,456.0,100563,1,8,7
76530,4,470.36,38.941,40.64526,2.22758,480.0,456.0,100563,1,8,8
77749,4,468.0,36.26349,15.86249,2.92948,480.0,456.0,100563,1,7,3
77898,4,462.04,21.43829,1.70678,5.34564,480.0,456.0,100563,1,4,0
77383,4,459.44,8.6142,2.36144,4.07882,480.0,456.0,100563,1,1,0
77782,4,466.68,30.01009,16.15752,3.47262,480.0,456.0,100563,1,6,3
76289,4,474.0,54.43892,33.25852,1.19053,480.0,456.0,100563,1,11,6
77478,4,478.84,90.11582,26.25427,6.46351,480.0,456.0,100563,1,19,5
77123,4,469.84,37.88894,32.69405,2.26042,480.0,456.0,100563,1,8,6
76177,4,478.48,85.45391,28.28957,4.85736,480.0,456.0,100563,1,18,5
76664,4,465.0,19.63217,3.49947,3.28241,480.0,456.0,100563,1,4,0
77323,4,461.84,21.39675,1.99317,4.25249,480.0,456.0,100563,1,4,0
76477,4,472.48,43.18505,37.60151,2.89473,480.0,456.0,100563,1,9,7
76366,4,476.92,74.59162,26.68363,2.48526,480.0,456.0,100563,1,15,5
76561,4,469.12,34.71579,24.81187,3.41707,480.0,456.0,100563,1,7,4
77440,4,457.16,5.06452,24.46629,9.92057,480.0,456.0,100563,1,1,4
77529,4,476.8,74.10384,26.74536,3.1934,480.0,456.0,100563,1,15,5
77952,4,459.88,7.2152,3.52992,2.15861,480.0,456.0,100563,1,1,0
77527,4,476.88,74.40377,26.73794,2.82053,480.0,456.0,100563,1,15,5
76786,4,460.12,6.87781,4.65121,2.32756,480.0,456.0,100563,1,1,0
76958,4,476.44,71.37626,26.78246,4.1907,480.0,456.0,100563,1,15,5
76898,4,478.84,90.11582,26.25427,6.46351,480.0,456.0,100563,1,19,5
76954,4,476.6,72.68873,26.59781,4.00159,480.0,456.0,100563,1,15,5
77728,4,468.84,34.24956,19.47538,4.90924,480.0,456.0,100563,1,7,3
77127,4,469.68,37.45758,30.62361,1.30595,480.0,456.0,100563,1,7,6
76557,4,469.28,35.84785,27.02279,3.64106,480.0,456.0,100563,1,7,5
77280,4,463.56,20.51134,2.07673,3.81863,480.0,456.0,100563,1,4,0
77235,4,465.36,19.66973,3.83025,3.54763,480.0,456.0,100563,1,4,0
76638,4,466.04,23.92252,12.5086,3.75258,480.0,456.0,100563,1,5,2
76450,4,473.56,50.98985,33.27133,3.70095,480.0,456.0,100563,1,10,6
76670,4,464.76,19.62843,3.06945,3.23382,480.0,456.0,100563,1,4,0
77808,4,465.64,19.74724,4.49147,3.9258,480.0,456.0,100563,1,4,0
77755,4,467.76,36.47444,16.9703,3.98056,480.0,456.0,100563,1,7,3
76941,4,477.12,75.16146,26.93541,0.72477,480.0,456.0,100563,1,15,5
77517,4,477.28,76.29329,27.04396,3.13964,480.0,456.0,100563,1,16,5
51703,3,607.76,2.59249,24.99209,6.75456,618.0,603.0,100564,1,0,4
51003,3,615.52,28.30518,44.61984,5.72848,618.0,603.0,100564,1,6,8
51080,3,617.68,54.20262,44.40305,2.72326,618.0,603.0,100564,1,11,8
51239,3,611.32,7.7521,31.95843,1.33833,618.0,603.0,100564,1,1,6
50876,3,615.36,28.31625,44.77655,6.82657,618.0,603.0,100564,1,6,8
51728,3,606.76,10.82647,35.38661,5.30022,618.0,603.0,100564,1,2,7
51393,3,605.12,11.61198,41.93426,8.69368,618.0,603.0,100564,1,2,8
50863,3,615.88,31.14209,44.13622,3.08093,618.0,603.0,100564,1,6,8
50868,3,615.68,28.84456,44.52878,3.66815,618.0,603.0,100564,1,6,8
50963,3,617.12,46.89544,43.82565,4.32479,618.0,603.0,100564,1,9,8
51466,3,617.24,48.3014,43.53336,4.21927,618.0,603.0,100564,1,10,8
51569,3,613.12,8.82798,37.50808,1.34193,618.0,603.0,100564,1,1,7
50847,3,616.52,37.86199,44.4711,0.76227,618.0,603.0,100564,1,8,8
51061,3,613.2,8.66876,37.56096,2.89195,618.0,603.0,100564,1,1,7
50946,3,617.8,56.96353,44.54286,4.39915,618.0,603.0,100564,1,12,8
51317,3,608.2,5.6536,24.16807,9.96845,618.0,603.0,100564,1,1,4
50970,3,616.84,42.86072,44.07728,4.60134,618.0,603.0,100564,1,9,8
51686,3,608.44,4.66328,24.38629,10.99722,618.0,603.0,100564,1,0,4
50957,3,617.36,49.45036,44.54183,2.43784,618.0,603.0,100564,1,10,8
51216,3,612.24,8.32718,33.07786,1.55377,618.0,603.0,100564,1,1,6
51766,3,605.2,11.8376,42.32817,8.15488,618.0,603.0,100564,1,2,8
51483,3,616.56,38.40656,44.38502,1.79422,618.0,603.0,100564,1,8,8
51813,3,603.32,7.63744,25.9493,3.20754,618.0,603.0,100564,1,1,5
51203,3,612.76,7.89024,36.28022,4.00758,618.0,603.0,100564,1,1,7
51464,3,617.32,49.1134,43.7629,3.33452,618.0,603.0,100564,1,10,8
51409,3,604.48,8.04142,32.72439,13.87521,618.0,603.0,100564,1,1,6
51576,3,612.84,7.97408,36.93131,3.45159,618.0,603.0,100564,1,1,7
51094,3,617.12,46.89544,43.82565,4.32479,618.0,603.0,100564,1,9,8
50946,3,617.8,56.96353,44.54286,4.39915,618.0,603.0,100564,1,12,8
51557,3,613.6,9.03192,37.65828,4.79441,618.0,603.0,100564,1,1,7
50993,3,615.92,31.67804,43.93858,3.36623,618.0,603.0,100564,1,6,8
51102,3,616.8,42.22947,44.20536,4.63331,618.0,603.0,100564,1,8,8
51110,3,616.48,37.34125,44.44717,0.22114,618.0,603.0,100564,1,7,8
51827,3,605.96,14.12061,40.74456,4.05257,618.0,603.0,100564,1,3,8
51667,3,609.2,13.67948,30.86406,13.48769,618.0,603.0,100564,1,2,6
51043,3,613.92,8.42665,39.81056,5.32331,618.0,603.0,100564,1,1,7
51237,3,611.4,7.95086,32.29875,2.70525,618.0,603.0,100564,1,1,6
51843,3,605.32,11.86113,42.35621,7.10936,618.0,603.0,100564,1,2,8
51719,3,607.12,-5.30335,30.06198,3.5907,618.0,603.0,100564,1,0,6
51528,3,614.76,22.72284,43.2478,9.63069,618.0,603.0,100564,1,4,8
51170,3,614.08,8.78339,38.84556,7.31095,618.0,603.0,100564,1,1,7
51782,3,604.56,8.46051,34.2893,13.39106,618.0,603.0,100564,1,1,6
51235,3,611.48,7.07975,32.35236,2.55805,618.0,603.0,100564,1,1,6
51281,3,609.64,19.86905,35.28373,8.49975,618.0,603.0,100564,1,4,7
51059,3,613.28,8.95979,36.65147,4.85756,618.0,603.0,100564,1,1,7
51772,3,604.96,11.03195,40.41352,10.45331,618.0,603.0,100564,1,2,8
51287,3,609.4,16.58443,32.70732,12.19272,618.0,603.0,100564,1,3,6
51323,3,607.96,6.46237,23.52808,8.93616,618.0,603.0,100564,1,1,4
51053,3,613.52,8.98573,37.60372,4.57193,618.0,603.0,100564,1,1,7
50978,3,616.52,37.86199,44.4711,0.76227,618.0,603.0,100564,1,8,8
51231,3,611.64,7.1299,33.17777,2.41638,618.0,603.0,100564,1,1,6
51204,3,612.72,7.99753,36.06924,4.10719,618.0,603.0,100564,1,1,7
50999,3,615.68,28.84456,44.52878,3.66815,618.0,603.0,100564,1,6,8
51357,3,606.6,12.99182,35.79806,5.07239,618.0,603.0,100564,1,2,7
51407,3,604.56,8.46051,34.2893,13.39106,618.0,603.0,100564,1,1,6
51539,3,614.32,13.19481,40.08773,9.49287,618.0,603.0,100564,1,2,8
51428,3,603.72,6.17695,24.85786,5.09965,618.0,603.0,100564,1,1,4
51265,3,610.28,20.05534,34.22244,5.0195,618.0,603.0,100564,1,4,6
51343,3,607.16,-5.62369,29.53331,3.28798,618.0,603.0,100564,1,0,5
51620,3,611.08,6.64122,31.9059,3.17344,618.0,603.0,100564,1,1,6
51859,3,604.68,9.13383,35.82334,13.3379,618.0,603.0,100564,1,1,7
51201,3,612.84,7.97408,36.93131,3.45159,618.0,603.0,100564,1,1,7
51497,3,616.0,32.85107,44.07127,3.64243,618.0,603.0,100564,1,6,8
51694,3,608.12,6.33132,23.47086,10.08857,618.0,603.0,100564,1,1,4
50875,3,615.4,28.31172,44.73634,6.62696,618.0,603.0,100564,1,6,8
51356,3,606.64,13.39789,35.99818,5.42196,618.0,603.0,100564,1,2,7
51676,3,608.84,8.4736,27.3519,12.41508,618.0,603.0,100564,1,1,5
51600,3,611.88,8.22979,33.66827,2.44536,618.0,603.0,100564,1,1,6
51692,3,608.2,5.6536,24.16807,9.96845,618.0,603.0,100564,1,1,4
51594,3,612.12,8.50931,32.8313,1.7295,618.0,603.0,100564,1,1,6
50873,3,615.48,28.30598,44.66791,6.03391,618.0,603.0,100564,1,6,8
51613,3,611.36,7.94216,32.20922,2.14353,618.0,603.0,100564,1,1,6
50972,3,616.76,41.58111,44.42726,4.35477,618.0,603.0,100564,1,8,8
51121,3,616.04,33.22045,44.09763,3.69412,618.0,603.0,100564,1,7,8
51826,3,606.0,14.22142,40.51252,4.1957,618.0,603.0,100564,1,3,8
51572,3,613.0,8.55677,36.69639,2.40752,618.0,603.0,100564,1,1,7
51324,3,607.92,5.84286,24.05443,8.60463,618.0,603.0,100564,1,1,4
51826,3,606.0,14.22142,40.51252,4.1957,618.0,603.0,100564,1,3,8
51059,3,613.28,8.95979,36.65147,4.85756,618.0,603.0,100564,1,1,7
51100,3,616.88,43.47743,43.97316,4.54198,618.0,603.0,100564,1,9,8
50997,3,615.76,29.50514,44.53207,3.11157,618.0,603.0,100564,1,6,8
51019,3,614.88,25.05469,44.03507,8.72485,618.0,603.0,100564,1,5,8
51878,3,603.92,4.92687,24.33951,8.16056,618.0,603.0,100564,1,1,4
51514,3,615.32,28.32159,44.834,6.90289,618.0,603.0,100564,1,6,8
51438,3,603.32,7.63744,25.9493,3.20754,618.0,603.0,100564,1,1,5
51564,3,613.32,8.96192,36.83696,5.00883,618.0,603.0,100564,1,1,7
51054,3,613.48,8.90909,37.44675,4.71981,618.0,603.0,100564,1,1,7
51838,3,605.52,10.94975,41.22072,3.97793,618.0,603.0,100564,1,2,8
51396,3,605.0,11.11646,41.11623,9.74906,618.0,603.0,100564,1,2,8
51072,3,618.0,63.65523,42.91802,2.94576,618.0,603.0,100564,1,13,8
51685,3,608.48,4.87596,24.59164,10.91927,618.0,603.0,100564,1,1,4
51084,3,617.52,51.18511,44.18637,0.81898,618.0,603.0,100564,1,10,8
51751,3,605.8,13.15202,41.64504,2.54731,618.0,603.0,100564,1,2,8
51352,3,606.8,9.10353,34.95846,5.20697,618.0,603.0,100564,1,1,6
51748,3,605.92,13.87928,41.25608,3.43313,618.0,603.0,100564,1,2,8
51532,3,614.6,19.20812,42.04947,10.23279,618.0,603.0,100564,1,4,8
51658,3,609.56,18.95529,34.66943,9.64898,618.0,603.0,100564,1,4,6
50932,3,613.12,8.82798,37.50808,1.34193,618.0,603.0,100564,1,1,7
51614,3,611.32,7.7521,31.95843,1.33833,618.0,603.0,100564,1,1,6
51856,3,604.8,9.75585,37.68834,12.45626,618.0,603.0,100564,1,2,7
41002,2,372.72,41.47954,5.25932,3.70379,374.0,366.0,100565,0,8,1
41146,2,373.08,35.83514,8.40566,0.53711,374.0,366.0,100565,0,7,1
41395,2,369.12,60.88308,29.44318,5.67009,374.0,366.0,100565,0,12,5
41019,2,372.04,52.13802,3.97244,4.0741,374.0,366.0,100565,0,11,0
41230,2,369.72,68.147,9.71114,2.24747,374.0,366.0,100565,0,14,1
41348,2,371.0,68.09712,4.64666,3.72033,374.0,366.0,100565,0,14,0
41171,2,372.08,51.52814,4.01405,3.34845,374.0,366.0,100565,0,10,0
41434,2,367.56,65.34558,39.25708,0.72434,374.0,366.0,100565,0,13,7
41046,2,370.96,68.7093,4.65759,3.26253,374.0,366.0,100565,0,14,0
41371,2,370.08,72.05095,4.95301,2.01023,374.0,366.0,100565,0,15,0
41100,2,368.8,63.18931,31.49953,3.48068,374.0,366.0,100565,0,13,6
41113,2,368.28,66.42493,34.08597,1.80867,374.0,366.0,100565,0,14,6
41083,2,369.48,64.95802,18.14767,5.76274,374.0,366.0,100565,0,13,3
41369,2,370.16,72.16875,5.01173,3.09387,374.0,366.0,100565,0,15,1
41103,2,368.68,63.834,32.57197,3.68892,374.0,366.0,100565,0,13,6
41128,2,373.8,14.17373,23.26455,5.96735,374.0,366.0,100565,0,3,4
40987,2,373.32,28.92788,12.91569,3.4019,374.0,366.0,100565,0,6,2
41413,2,368.4,66.54161,32.91688,2.18606,374.0,366.0,100565,0,14,6
40987,2,373.32,28.92788,12.91569,3.4019,374.0,366.0,100565,0,6,2
41038,2,371.28,64.60028,4.01221,3.90923,374.0,366.0,100565,0,13,0
41253,2,368.8,63.18931,31.49953,3.48068,374.0,366.0,100565,0,13,6
41075,2,369.8,68.80642,7.88936,1.80141,374.0,366.0,100565,0,14,1
41267,2,368.24,65.98854,34.64009,1.34037,374.0,366.0,100565,0,14,6
41220,2,370.12,72.12879,4.99181,2.61219,374.0,366.0,100565,0,15,0
