,period,time,x,y,z,possession_start,possession_end,possession_number,scored,x_bin,y_bin
41500,2,351.12,27.01829,43.03376,2.30182,352.0,338.0,42,1,5,8
41501,2,351.08,27.56314,43.20994,2.35542,352.0,338.0,42,1,5,8
41502,2,351.04,28.11633,43.37358,2.36743,352.0,338.0,42,1,5,8
41503,2,351.0,28.70941,43.5568,2.42014,352.0,338.0,42,1,6,8
41504,2,350.96,29.30795,42.27564,3.60601,352.0,338.0,42,1,6,8
41505,2,350.92,30.06536,42.4146,3.23371,352.0,338.0,42,1,6,8
41506,2,350.88,30.82541,42.52744,2.76896,352.0,338.0,42,1,6,8
41507,2,350.84,31.4115,42.64985,1.9574,352.0,338.0,42,1,6,8
41508,2,350.8,32.02728,42.77626,1.21386,352.0,338.0,42,1,6,8
41509,2,350.76,32.62594,42.92189,0.42537,352.0,338.0,42,1,6,8
41510,2,350.72,32.9127,43.03723,0.9114,352.0,338.0,42,1,7,8
41511,2,350.68,33.18491,43.07185,1.44377,352.0,338.0,42,1,7,8
41512,2,350.64,33.49556,43.16178,1.99702,352.0,338.0,42,1,7,8
41513,2,350.6,33.74919,43.21572,2.49505,352.0,338.0,42,1,7,8
41514,2,350.56,34.17448,43.32537,2.95843,352.0,338.0,42,1,7,8
41515,2,350.52,34.56342,43.34019,3.17135,352.0,338.0,42,1,7,8
41516,2,350.48,35.0506,43.45936,3.24027,352.0,338.0,42,1,7,8
41517,2,350.44,35.50046,43.68352,3.45429,352.0,338.0,42,1,7,8
41518,2,350.4,36.05679,43.81189,3.60083,352.0,338.0,42,1,7,8
41519,2,350.36,36.67411,43.93314,3.5658,352.0,338.0,42,1,7,8
41520,2,350.32,37.33733,44.01276,3.35395,352.0,338.0,42,1,7,8
41521,2,350.28,38.04214,44.06212,2.90923,352.0,338.0,42,1,8,8
41522,2,350.24,38.79126,44.03854,2.43608,352.0,338.0,42,1,8,8
41523,2,350.2,39.48966,44.08669,1.68304,352.0,338.0,42,1,8,8
41524,2,350.16,40.0707,44.16958,0.96373,352.0,338.0,42,1,8,8
41525,2,350.12,40.63744,44.14891,0.27218,352.0,338.0,42,1,8,8
41526,2,350.08,40.99606,44.11944,0.89136,352.0,338.0,42,1,8,8
41527,2,350.04,41.34588,44.11774,1.53898,352.0,338.0,42,1,8,8
41528,2,350.0,41.65708,44.09901,1.9289,352.0,338.0,42,1,8,8
41529,2,349.96,42.14974,44.11989,2.55627,352.0,338.0,42,1,8,8
41530,2,349.92,42.46715,44.06375,2.83478,352.0,338.0,42,1,9,8
41531,2,349.88,42.84889,45.0696,3.33477,352.0,338.0,42,1,9,9
41532,2,349.84,43.2823,46.07545,3.67122,352.0,338.0,42,1,9,9
41533,2,349.8,43.76435,45.05318,3.57968,352.0,338.0,42,1,9,9
41534,2,349.76,44.31402,43.94581,3.48814,352.0,338.0,42,1,9,8
41535,2,349.72,44.98097,43.81078,3.58412,352.0,338.0,42,1,9,8
41536,2,349.68,45.69553,43.76084,3.6801,352.0,338.0,42,1,9,8
41537,2,349.64,46.3775,44.01733,3.58188,352.0,338.0,42,1,9,8
41538,2,349.6,47.00117,44.03091,3.34855,352.0,338.0,42,1,10,8
41539,2,349.56,47.79148,44.01263,3.14895,352.0,338.0,42,1,10,8
41540,2,349.52,48.4625,43.96543,2.55836,352.0,338.0,42,1,10,8
41541,2,349.48,49.27291,43.97993,1.91974,352.0,338.0,42,1,10,8
41542,2,349.44,49.93997,44.01151,1.32874,352.0,338.0,42,1,10,8
41543,2,349.4,50.60369,43.93726,0.5403,352.0,338.0,42,1,10,8
41544,2,349.36,51.00501,44.0145,0.67461,352.0,338.0,42,1,10,8
41545,2,349.32,51.36428,44.03169,1.32932,352.0,338.0,42,1,10,8
41546,2,349.28,51.7194,44.0008,1.80322,352.0,338.0,42,1,11,8
41547,2,349.24,52.07019,43.94615,2.23286,352.0,338.0,42,1,11,8
41548,2,349.2,52.3253,44.11629,2.68913,352.0,338.0,42,1,11,8
41549,2,349.16,52.79434,44.00986,3.06942,352.0,338.0,42,1,11,8
41550,2,349.12,53.10854,44.03081,3.27345,352.0,338.0,42,1,11,8
41551,2,349.08,53.2158,44.33949,3.59274,352.0,338.0,42,1,11,8
41552,2,349.04,53.9427,44.11955,3.8164,352.0,338.0,42,1,11,8
41553,2,349.0,54.23305,44.10848,3.92406,352.0,338.0,42,1,11,8
41554,2,348.96,54.79281,44.10629,4.00247,352.0,338.0,42,1,11,8
41555,2,348.92,55.31751,44.05738,3.96279,352.0,338.0,42,1,11,8
41556,2,348.88,56.06219,44.00556,3.91392,352.0,338.0,42,1,11,8
41557,2,348.84,56.47677,44.0397,3.55933,352.0,338.0,42,1,12,8
41558,2,348.8,56.66997,44.15222,2.79655,352.0,338.0,42,1,12,8
41559,2,348.76,57.17349,44.06386,2.50255,352.0,338.0,42,1,12,8
41560,2,348.72,57.69899,43.95466,2.0533,352.0,338.0,42,1,12,8
41561,2,348.68,58.24996,43.81944,1.39421,352.0,338.0,42,1,12,8
41562,2,348.64,58.5177,44.34303,0.20478,352.0,338.0,42,1,12,8
41563,2,348.6,58.79968,44.13122,0.64731,352.0,338.0,42,1,12,8
41564,2,348.56,58.9919,44.4101,1.13425,352.0,338.0,42,1,12,8
41565,2,348.52,59.25989,44.51929,1.55571,352.0,338.0,42,1,12,8
41566,2,348.48,59.54902,44.52184,2.2744,352.0,338.0,42,1,12,8
41567,2,348.44,59.81552,44.62445,2.69717,352.0,338.0,42,1,12,8
41568,2,348.4,60.04255,44.78148,2.95218,352.0,338.0,42,1,12,8
41569,2,348.36,60.28943,44.88211,3.19177,352.0,338.0,42,1,12,8
41570,2,348.32,60.64866,44.79809,3.52969,352.0,338.0,42,1,12,8
41571,2,348.28,61.00707,44.8904,3.59991,352.0,338.0,42,1,12,8
41572,2,348.24,61.38303,44.70043,3.87501,352.0,338.0,42,1,13,8
41573,2,348.2,61.75438,44.7734,4.00454,352.0,338.0,42,1,13,8
41574,2,348.16,62.35767,44.71363,3.93413,352.0,338.0,42,1,13,8
41575,2,348.12,62.67888,44.52383,3.6935,352.0,338.0,42,1,13,8
41576,2,348.08,63.14124,44.3535,3.60808,352.0,338.0,42,1,13,8
41577,2,348.04,63.48901,44.4572,3.06092,352.0,338.0,42,1,13,8
41578,2,348.0,63.85199,44.5609,2.29706,352.0,338.0,42,1,13,8
41579,2,347.96,64.39068,44.23967,1.77694,352.0,338.0,42,1,13,8
41580,2,347.92,64.55312,44.5378,0.62556,352.0,338.0,42,1,13,8
41581,2,347.88,64.76385,44.77172,0.39155,352.0,338.0,42,1,13,8
41582,2,347.84,64.90384,44.80159,1.3038,352.0,338.0,42,1,13,8
41583,2,347.8,65.06841,44.99937,1.84827,352.0,338.0,42,1,13,8
41584,2,347.76,65.24642,45.12389,2.11968,352.0,338.0,42,1,13,9
41585,2,347.72,65.4015,45.18041,2.64246,352.0,338.0,42,1,13,9
41586,2,347.68,65.5655,45.27265,3.0178,352.0,338.0,42,1,13,9
41587,2,347.64,65.73755,45.4024,3.28133,352.0,338.0,42,1,13,9
41588,2,347.6,65.95281,45.36281,3.37748,352.0,338.0,42,1,14,9
41589,2,347.56,66.19822,45.27324,3.44914,352.0,338.0,42,1,14,9
41590,2,347.52,66.46153,45.17756,3.4939,352.0,338.0,42,1,14,9
41591,2,347.48,66.73052,45.11959,3.50936,352.0,338.0,42,1,14,9
41592,2,347.44,67.01309,45.10254,3.41142,352.0,338.0,42,1,14,9
41593,2,347.4,67.11816,44.95996,3.05556,352.0,338.0,42,1,14,8
41594,2,347.36,67.29643,45.20242,2.34827,352.0,338.0,42,1,14,9
41595,2,347.32,67.30501,45.0457,1.87721,352.0,338.0,42,1,14,9
41596,2,347.28,67.14468,45.15991,1.0969,352.0,338.0,42,1,14,9
41597,2,347.24,67.10561,45.01473,0.4848,352.0,338.0,42,1,14,9
41598,2,347.2,67.0677,45.52524,0.90962,352.0,338.0,42,1,14,9
41599,2,347.16,66.87115,45.21016,1.91865,352.0,338.0,42,1,14,9
41600,2,347.12,66.75266,45.27819,2.36741,352.0,338.0,42,1,14,9
41601,2,347.08,66.66279,45.44064,2.70971,352.0,338.0,42,1,14,9
41602,2,347.04,66.57889,45.63499,2.94166,352.0,338.0,42,1,14,9
41603,2,347.0,66.47829,45.79875,3.05938,352.0,338.0,42,1,14,9
41604,2,346.96,66.34531,45.91602,3.0982,352.0,338.0,42,1,14,9
41605,2,346.92,66.04707,45.73577,3.16013,352.0,338.0,42,1,14,9
41606,2,346.88,66.032,45.62937,3.1091,352.0,338.0,42,1,14,9
41607,2,346.84,65.74375,45.67867,3.20088,352.0,338.0,42,1,13,9
41608,2,346.8,65.41183,45.63569,3.25436,352.0,338.0,42,1,13,9
41609,2,346.76,64.99832,46.40164,2.04055,352.0,338.0,42,1,13,9
41610,2,346.72,66.75899,44.9152,2.06542,352.0,338.0,42,1,14,8
41611,2,346.68,66.3911,44.72456,2.15082,352.0,338.0,42,1,14,8
41612,2,346.64,65.55035,44.63799,2.17998,352.0,338.0,42,1,13,8
41613,2,346.6,65.22584,44.39891,2.12645,352.0,338.0,42,1,13,8
41614,2,346.56,64.65223,44.09901,1.98437,352.0,338.0,42,1,13,8
41615,2,346.52,64.6186,45.39799,0.75316,352.0,338.0,42,1,13,9
41616,2,346.48,64.57625,45.03956,1.16067,352.0,338.0,42,1,13,9
41617,2,346.44,64.55143,44.33902,2.03761,352.0,338.0,42,1,13,8
41618,2,346.4,64.993,43.81706,3.34615,352.0,338.0,42,1,13,8
41619,2,346.36,64.88647,43.78482,3.2752,352.0,338.0,42,1,13,8
41620,2,346.32,64.84583,43.50885,3.4352,352.0,338.0,42,1,13,8
41621,2,346.28,64.62804,43.26118,3.50744,352.0,338.0,42,1,13,8
41622,2,346.24,63.31525,42.55692,3.15955,352.0,338.0,42,1,13,8
41623,2,346.2,64.47935,42.66152,3.54771,352.0,338.0,42,1,13,8
41624,2,346.16,64.47518,42.31031,3.81316,352.0,338.0,42,1,13,8
41625,2,346.12,64.44598,41.3976,3.98768,352.0,338.0,42,1,13,8
41626,2,346.08,64.36212,40.88636,3.96359,352.0,338.0,42,1,13,8
41627,2,346.04,64.22232,40.51044,3.91059,352.0,338.0,42,1,13,8
41628,2,346.0,64.06763,40.16732,3.85759,352.0,338.0,42,1,13,8
41629,2,345.96,63.9391,39.75445,3.8335,352.0,338.0,42,1,13,7
41630,2,345.92,63.84916,39.20966,4.05343,352.0,338.0,42,1,13,7
41631,2,352.0,13.96722,30.11558,6.21637,352.0,338.0,42,1,2,6
41632,2,351.96,14.95165,31.11017,6.4241,352.0,338.0,42,1,3,6
41633,2,351.92,15.84119,32.1105,6.50744,352.0,338.0,42,1,3,6
41634,2,351.88,16.76777,32.91768,6.53641,352.0,338.0,42,1,3,6
41635,2,351.84,17.60373,33.93885,6.25918,352.0,338.0,42,1,3,6
41636,2,351.8,18.38996,34.89015,6.19857,352.0,338.0,42,1,3,6
41637,2,351.76,19.35155,35.93677,6.04503,352.0,338.0,42,1,4,7
41638,2,351.72,20.24654,36.79971,5.7741,352.0,338.0,42,1,4,7
41639,2,351.68,21.01554,37.5693,5.46973,352.0,338.0,42,1,4,7
41640,2,351.64,21.75157,38.27608,5.2647,352.0,338.0,42,1,4,7
41641,2,351.6,22.21662,38.74365,4.81081,352.0,338.0,42,1,4,7
41642,2,351.56,22.84404,39.0868,4.37612,352.0,338.0,42,1,4,7
41643,2,351.52,23.38773,39.38083,3.87771,352.0,338.0,42,1,4,7
41644,2,351.48,24.06481,39.82023,3.15898,352.0,338.0,42,1,5,7
41645,2,351.44,24.51032,40.02157,2.17583,352.0,338.0,42,1,5,8
41646,2,351.4,24.8359,40.3721,0.96487,352.0,338.0,42,1,5,8
41647,2,351.36,25.11641,40.52693,0.63867,352.0,338.0,42,1,5,8
41648,2,351.32,25.35265,40.69121,1.47992,352.0,338.0,42,1,5,8
41649,2,351.28,25.50148,40.80603,2.24629,352.0,338.0,42,1,5,8
41650,2,351.24,25.68749,40.97215,2.89927,352.0,338.0,42,1,5,8
41651,2,351.2,26.01638,41.13941,3.36101,352.0,338.0,42,1,5,8
41652,2,351.16,26.48073,42.8462,2.19505,352.0,338.0,42,1,5,8
41653,2,351.12,27.01829,43.03376,2.30182,352.0,338.0,42,1,5,8
41654,2,351.08,27.56314,43.20994,2.35542,352.0,338.0,42,1,5,8
41655,2,351.04,28.11633,43.37358,2.36743,352.0,338.0,42,1,5,8
41656,2,351.0,28.70941,43.5568,2.42014,352.0,338.0,42,1,6,8
41657,2,350.96,29.30795,42.27564,3.60601,352.0,338.0,42,1,6,8
41658,2,350.92,30.06536,42.4146,3.23371,352.0,338.0,42,1,6,8
41659,2,350.88,30.82541,42.52744,2.76896,352.0,338.0,42,1,6,8
41660,2,350.84,31.4115,42.64985,1.9574,352.0,338.0,42,1,6,8
41661,2,350.8,32.02728,42.77626,1.21386,352.0,338.0,42,1,6,8
41662,2,350.76,32.62594,42.92189,0.42537,352.0,338.0,42,1,6,8
41663,2,350.72,32.9127,43.03723,0.9114,352.0,338.0,42,1,7,8
41664,2,350.68,33.18491,43.07185,1.44377,352.0,338.0,42,1,7,8
41665,2,350.64,33.49556,43.16178,1.99702,352.0,338.0,42,1,7,8
41666,2,350.6,33.74919,43.21572,2.49505,352.0,338.0,42,1,7,8
41667,2,350.56,34.17448,43.32537,2.95843,352.0,338.0,42,1,7,8
41668,2,350.52,34.56342,43.34019,3.17135,352.0,338.0,42,1,7,8
41669,2,350.48,35.0506,43.45936,3.24027,352.0,338.0,42,1,7,8
41670,2,350.44,35.50046,43.68352,3.45429,352.0,338.0,42,1,7,8
41671,2,350.4,36.05679,43.81189,3.60083,352.0,338.0,42,1,7,8
41672,2,350.36,36.67411,43.93314,3.5658,352.0,338.0,42,1,7,8
41673,2,350.32,37.33733,44.01276,3.35395,352.0,338.0,42,1,7,8
41674,2,350.28,38.04214,44.06212,2.90923,352.0,338.0,42,1,8,8
41675,2,350.24,38.79126,44.03854,2.43608,352.0,338.0,42,1,8,8
41676,2,350.2,39.48966,44.08669,1.68304,352.0,338.0,42,1,8,8
41677,2,350.16,40.0707,44.16958,0.96373,352.0,338.0,42,1,8,8
41678,2,350.12,40.63744,44.14891,0.27218,352.0,338.0,42,1,8,8
41679,2,350.08,40.99606,44.11944,0.89136,352.0,338.0,42,1,8,8
41680,2,350.04,41.34588,44.11774,1.53898,352.0,338.0,42,1,8,8
41681,2,350.0,41.65708,44.09901,1.9289,352.0,338.0,42,1,8,8
41682,2,349.96,42.14974,44.11989,2.55627,352.0,338.0,42,1,8,8
41683,2,349.92,42.46715,44.06375,2.83478,352.0,338.0,42,1,9,8
41684,2,349.88,42.84889,45.0696,3.33477,352.0,338.0,42,1,9,9
41685,2,349.84,43.2823,46.07545,3.67122,352.0,338.0,42,1,9,9
41686,2,349.8,43.76435,45.05318,3.57968,352.0,338.0,42,1,9,9
41687,2,349.76,44.31402,43.94581,3.48814,352.0,338.0,42,1,9,8
41688,2,349.72,44.98097,43.81078,3.58412,352.0,338.0,42,1,9,8
41689,2,349.68,45.69553,43.76084,3.6801,352.0,338.0,42,1,9,8
41690,2,349.64,46.3775,44.01733,3.58188,352.0,338.0,42,1,9,8
41691,2,349.6,47.00117,44.03091,3.34855,352.0,338.0,42,1,10,8
41692,2,349.56,47.79148,44.01263,3.14895,352.0,338.0,42,1,10,8
41693,2,349.52,48.4625,43.96543,2.55836,352.0,338.0,42,1,10,8
41694,2,349.48,49.27291,43.97993,1.91974,352.0,338.0,42,1,10,8
41695,2,349.44,49.93997,44.01151,1.32874,352.0,338.0,42,1,10,8
41696,2,349.4,50.60369,43.93726,0.5403,352.0,338.0,42,1,10,8
41697,2,349.36,51.00501,44.0145,0.67461,352.0,338.0,42,1,10,8
41698,2,349.32,51.36428,44.03169,1.32932,352.0,338.0,42,1,10,8
41699,2,349.28,51.7194,44.0008,1.80322,352.0,338.0,42,1,11,8
41700,2,349.24,52.07019,43.94615,2.23286,352.0,338.0,42,1,11,8
41701,2,349.2,52.3253,44.11629,2.68913,352.0,338.0,42,1,11,8
41702,2,349.16,52.79434,44.00986,3.06942,352.0,338.0,42,1,11,8
41703,2,349.12,53.10854,44.03081,3.27345,352.0,338.0,42,1,11,8
41704,2,349.08,53.2158,44.33949,3.59274,352.0,338.0,42,1,11,8
41705,2,349.04,53.9427,44.11955,3.8164,352.0,338.0,42,1,11,8
41706,2,349.0,54.23305,44.10848,3.92406,352.0,338.0,42,1,11,8
41707,2,348.96,54.79281,44.10629,4.00247,352.0,338.0,42,1,11,8
41708,2,348.92,55.31751,44.05738,3.96279,352.0,338.0,42,1,11,8
41709,2,348.88,56.06219,44.00556,3.91392,352.0,338.0,42,1,11,8
41710,2,348.84,56.47677,44.0397,3.55933,352.0,338.0,42,1,12,8
41711,2,348.8,56.66997,44.15222,2.79655,352.0,338.0,42,1,12,8
41712,2,348.76,57.17349,44.06386,2.50255,352.0,338.0,42,1,12,8
41713,2,348.72,57.69899,43.95466,2.0533,352.0,338.0,42,1,12,8
41714,2,348.68,58.24996,43.81944,1.39421,352.0,338.0,42,1,12,8
41715,2,348.64,58.5177,44.34303,0.20478,352.0,338.0,42,1,12,8
41716,2,348.6,58.79968,44.13122,0.64731,352.0,338.0,42,1,12,8
41717,2,348.56,58.9919,44.4101,1.13425,352.0,338.0,42,1,12,8
41718,2,348.52,59.25989,44.51929,1.55571,352.0,338.0,42,1,12,8
41719,2,348.48,59.54902,44.52184,2.2744,352.0,338.0,42,1,12,8
41720,2,348.44,59.81552,44.62445,2.69717,352.0,338.0,42,1,12,8
41721,2,348.4,60.04255,44.78148,2.95218,352.0,338.0,42,1,12,8
41722,2,348.36,60.28943,44.88211,3.19177,352.0,338.0,42,1,12,8
41723,2,348.32,60.64866,44.79809,3.52969,352.0,338.0,42,1,12,8
41724,2,348.28,61.00707,44.8904,3.59991,352.0,338.0,42,1,12,8
41725,2,348.24,61.38303,44.70043,3.87501,352.0,338.0,42,1,13,8
41726,2,348.2,61.75438,44.7734,4.00454,352.0,338.0,42,1,13,8
41727,2,348.16,62.35767,44.71363,3.93413,352.0,338.0,42,1,13,8
41728,2,348.12,62.67888,44.52383,3.6935,352.0,338.0,42,1,13,8
41729,2,348.08,63.14124,44.3535,3.60808,352.0,338.0,42,1,13,8
41730,2,348.04,63.48901,44.4572,3.06092,352.0,338.0,42,1,13,8
41731,2,348.0,63.85199,44.5609,2.29706,352.0,338.0,42,1,13,8
41732,2,347.96,64.39068,44.23967,1.77694,352.0,338.0,42,1,13,8
41733,2,347.92,64.55312,44.5378,0.62556,352.0,338.0,42,1,13,8
41734,2,347.88,64.76385,44.77172,0.39155,352.0,338.0,42,1,13,8
41735,2,347.84,64.90384,44.80159,1.3038,352.0,338.0,42,1,13,8
41736,2,347.8,65.06841,44.99937,1.84827,352.0,338.0,42,1,13,8
41737,2,347.76,65.24642,45.12389,2.11968,352.0,338.0,42,1,13,9
41738,2,347.72,65.4015,45.18041,2.64246,352.0,338.0,42,1,13,9
41739,2,347.68,65.5655,45.27265,3.0178,352.0,338.0,42,1,13,9
41740,2,347.64,65.73755,45.4024,3.28133,352.0,338.0,42,1,13,9
41741,2,347.6,65.95281,45.36281,3.37748,352.0,338.0,42,1,14,9
41742,2,347.56,66.19822,45.27324,3.44914,352.0,338.0,42,1,14,9
41743,2,347.52,66.46153,45.17756,3.4939,352.0,338.0,42,1,14,9
41744,2,347.48,66.73052,45.11959,3.50936,352.0,338.0,42,1,14,9
41745,2,347.44,67.01309,45.10254,3.41142,352.0,338.0,42,1,14,9
41746,2,347.4,67.11816,44.95996,3.05556,352.0,338.0,42,1,14,8
41747,2,347.36,67.29643,45.20242,2.34827,352.0,338.0,42,1,14,9
41748,2,347.32,67.30501,45.0457,1.87721,352.0,338.0,42,1,14,9
41749,2,347.28,67.14468,45.15991,1.0969,352.0,338.0,42,1,14,9
41750,2,347.24,67.10561,45.01473,0.4848,352.0,338.0,42,1,14,9
41751,2,347.2,67.0677,45.52524,0.90962,352.0,338.0,42,1,14,9
41752,2,347.16,66.87115,45.21016,1.91865,352.0,338.0,42,1,14,9
41753,2,347.12,66.75266,45.27819,2.36741,352.0,338.0,42,1,14,9
41754,2,347.08,66.66279,45.44064,2.70971,352.0,338.0,42,1,14,9
41755,2,347.04,66.57889,45.63499,2.94166,352.0,338.0,42,1,14,9
41756,2,347.0,66.47829,45.79875,3.05938,352.0,338.0,42,1,14,9
41757,2,346.96,66.34531,45.91602,3.0982,352.0,338.0,42,1,14,9
41758,2,346.92,66.04707,45.73577,3.16013,352.0,338.0,42,1,14,9
41759,2,346.88,66.032,45.62937,3.1091,352.0,338.0,42,1,14,9
41760,2,346.84,65.74375,45.67867,3.20088,352.0,338.0,42,1,13,9
41761,2,346.8,65.41183,45.63569,3.25436,352.0,338.0,42,1,13,9
41762,2,346.76,64.99832,46.40164,2.04055,352.0,338.0,42,1,13,9
41763,2,346.72,66.75899,44.9152,2.06542,352.0,338.0,42,1,14,8
41764,2,346.68,66.3911,44.72456,2.15082,352.0,338.0,42,1,14,8
41765,2,346.64,65.55035,44.63799,2.17998,352.0,338.0,42,1,13,8
41766,2,346.6,65.22584,44.39891,2.12645,352.0,338.0,42,1,13,8
41767,2,346.56,64.65223,44.09901,1.98437,352.0,338.0,42,1,13,8
41768,2,346.52,64.6186,45.39799,0.75316,352.0,338.0,42,1,13,9
41769,2,346.48,64.57625,45.03956,1.16067,352.0,338.0,42,1,13,9
41770,2,346.44,64.55143,44.33902,2.03761,352.0,338.0,42,1,13,8
41771,2,346.4,64.993,43.81706,3.34615,352.0,338.0,42,1,13,8
41772,2,346.36,64.88647,43.78482,3.2752,352.0,338.0,42,1,13,8
41773,2,346.32,64.84583,43.50885,3.4352,352.0,338.0,42,1,13,8
41774,2,346.28,64.62804,43.26118,3.50744,352.0,338.0,42,1,13,8
41775,2,346.24,63.31525,42.55692,3.15955,352.0,338.0,42,1,13,8
41776,2,346.2,64.47935,42.66152,3.54771,352.0,338.0,42,1,13,8
41777,2,346.16,64.47518,42.31031,3.81316,352.0,338.0,42,1,13,8
41778,2,346.12,64.44598,41.3976,3.98768,352.0,338.0,42,1,13,8
41779,2,346.08,64.36212,40.88636,3.96359,352.0,338.0,42,1,13,8
41780,2,346.04,64.22232,40.51044,3.91059,352.0,338.0,42,1,13,8
41781,2,346.0,64.06763,40.16732,3.85759,352.0,338.0,42,1,13,8
41782,2,345.96,63.9391,39.75445,3.8335,352.0,338.0,42,1,13,7
41783,2,345.92,63.84916,39.20966,4.05343,352.0,338.0,42,1,13,7
41784,2,352.0,13.96722,30.11558,6.21637,352.0,338.0,42,1,2,6
41785,2,351.96,14.95165,31.11017,6.4241,352.0,338.0,42,1,3,6
41786,2,351.92,15.84119,32.1105,6.50744,352.0,338.0,42,1,3,6
41787,2,351.88,16.76777,32.91768,6.53641,352.0,338.0,42,1,3,6
41788,2,351.84,17.60373,33.93885,6.25918,352.0,338.0,42,1,3,6
41789,2,351.8,18.38996,34.89015,6.19857,352.0,338.0,42,1,3,6
41790,2,351.76,19.35155,35.93677,6.04503,352.0,338.0,42,1,4,7
41791,2,351.72,20.24654,36.79971,5.7741,352.0,338.0,42,1,4,7
41792,2,351.68,21.01554,37.5693,5.46973,352.0,338.0,42,1,4,7
41793,2,351.64,21.75157,38.27608,5.2647,352.0,338.0,42,1,4,7
41794,2,351.6,22.21662,38.74365,4.81081,352.0,338.0,42,1,4,7
41795,2,351.56,22.84404,39.0868,4.37612,352.0,338.0,42,1,4,7
41796,2,351.52,23.38773,39.38083,3.87771,352.0,338.0,42,1,4,7
41797,2,351.48,24.06481,39.82023,3.15898,352.0,338.0,42,1,5,7
41798,2,351.44,24.51032,40.02157,2.17583,352.0,338.0,42,1,5,8
41799,2,351.4,24.8359,40.3721,0.96487,352.0,338.0,42,1,5,8
41800,2,351.36,25.11641,40.52693,0.63867,352.0,338.0,42,1,5,8
41801,2,351.32,25.35265,40.69121,1.47992,352.0,338.0,42,1,5,8
41802,2,351.28,25.50148,40.80603,2.24629,352.0,338.0,42,1,5,8
41803,2,351.24,25.68749,40.97215,2.89927,352.0,338.0,42,1,5,8
41804,2,351.2,26.01638,41.13941,3.36101,352.0,338.0,42,1,5,8
41805,2,351.16,26.48073,42.8462,2.19505,352.0,338.0,42,1,5,8
41806,2,351.12,27.01829,43.03376,2.30182,352.0,338.0,42,1,5,8
41807,2,351.08,27.56314,43.20994,2.35542,352.0,338.0,42,1,5,8
41808,2,351.04,28.11633,43.37358,2.36743,352.0,338.0,42,1,5,8
41809,2,351.0,28.70941,43.5568,2.42014,352.0,338.0,42,1,6,8
41810,2,350.96,29.30795,42.27564,3.60601,352.0,338.0,42,1,6,8
41811,2,350.92,30.06536,42.4146,3.23371,352.0,338.0,42,1,6,8
41812,2,350.88,30.82541,42.52744,2.76896,352.0,338.0,42,1,6,8
41813,2,350.84,31.4115,42.64985,1.9574,352.0,338.0,42,1,6,8
41814,2,350.8,32.02728,42.77626,1.21386,352.0,338.0,42,1,6,8
41815,2,350.76,32.62594,42.92189,0.42537,352.0,338.0,42,1,6,8
41816,2,350.72,32.9127,43.03723,0.9114,352.0,338.0,42,1,7,8
41817,2,350.68,33.18491,43.07185,1.44377,352.0,338.0,42,1,7,8
41818,2,350.64,33.49556,43.16178,1.99702,352.0,338.0,42,1,7,8
41819,2,350.6,33.74919,43.21572,2.49505,352.0,338.0,42,1,7,8
41820,2,350.56,34.17448,43.32537,2.95843,352.0,338.0,42,1,7,8
41821,2,350.52,34.56342,43.34019,3.17135,352.0,338.0,42,1,7,8
41822,2,350.48,35.0506,43.45936,3.24027,352.0,338.0,42,1,7,8
41823,2,350.44,35.50046,43.68352,3.45429,352.0,338.0,42,1,7,8
41824,2,350.4,36.05679,43.81189,3.60083,352.0,338.0,42,1,7,8
41825,2,350.36,36.67411,43.93314,3.5658,352.0,338.0,42,1,7,8
41826,2,350.32,37.33733,44.01276,3.35395,352.0,338.0,42,1,7,8
41827,2,350.28,38.04214,44.06212,2.90923,352.0,338.0,42,1,8,8
41828,2,350.24,38.79126,44.03854,2.43608,352.0,338.0,42,1,8,8
41829,2,350.2,39.48966,44.08669,1.68304,352.0,338.0,42,1,8,8
41830,2,350.16,40.0707,44.16958,0.96373,352.0,338.0,42,1,8,8
41831,2,350.12,40.63744,44.14891,0.27218,352.0,338.0,42,1,8,8
41832,2,350.08,40.99606,44.11944,0.89136,352.0,338.0,42,1,8,8
41833,2,350.04,41.34588,44.11774,1.53898,352.0,338.0,42,1,8,8
41834,2,350.0,41.65708,44.09901,1.9289,352.0,338.0,42,1,8,8
41835,2,349.96,42.14974,44.11989,2.55627,352.0,338.0,42,1,8,8
41836,2,349.92,42.46715,44.06375,2.83478,352.0,338.0,42,1,9,8
41837,2,349.88,42.84889,45.0696,3.33477,352.0,338.0,42,1,9,9
41838,2,349.84,43.2823,46.07545,3.67122,352.0,338.0,42,1,9,9
41839,2,349.8,43.76435,45.05318,3.57968,352.0,338.0,42,1,9,9
41840,2,349.76,44.31402,43.94581,3.48814,352.0,338.0,42,1,9,8
41841,2,349.72,44.98097,43.81078,3.58412,352.0,338.0,42,1,9,8
41842,2,349.68,45.69553,43.76084,3.6801,352.0,338.0,42,1,9,8
41843,2,349.64,46.3775,44.01733,3.58188,352.0,338.0,42,1,9,8
41844,2,349.6,47.00117,44.03091,3.34855,352.0,338.0,42,1,10,8
41845,2,349.56,47.79148,44.01263,3.14895,352.0,338.0,42,1,10,8
41846,2,349.52,48.4625,43.96543,2.55836,352.0,338.0,42,1,10,8
41847,2,349.48,49.27291,43.97993,1.91974,352.0,338.0,42,1,10,8
41848,2,349.44,49.93997,44.01151,1.32874,352.0,338.0,42,1,10,8
