game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500390,168,4,2696,2709,1610612748,0,3
21500390,169,4,2735,2735,1610612761,2,1
21500390,170,4,2746,2746,1610612748,2,3
21500390,171,4,2765,2765,1610612761,2,1
21500390,172,4,2772,2773,1610612748,0,2
21500390,173,4,2794,2809,1610612761,0,5
21500390,174,4,2816,2817,1610612748,0,2
21500390,175,4,2823,2823,1610612761,2,3
21500390,176,4,2823,2830,1610612748,0,3
21500390,177,4,2835,2848,1610612761,2,2
21500390,178,4,2859,2860,1610612748,0,2
