game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500272,70,2,1123,1124,1610612761,0,2
21500272,71,2,1135,1135,1610612737,0,1
21500272,72,2,1149,1149,1610612761,2,1
21500272,73,2,1170,1170,1610612737,2,1
21500272,74,2,1181,1181,1610612761,0,1
21500272,75,2,1189,1204,1610612737,2,4
21500272,76,2,1219,1252,1610612737,0,7
21500272,77,2,1268,1272,1610612761,0,3
21500272,78,2,1279,1279,1610612737,2,1
21500272,79,2,1287,1306,1610612737,2,5
21500272,80,2,1322,1322,1610612761,2,1
21500272,81,2,1340,1348,1610612737,0,4
21500272,82,2,1357,1357,1610612761,2,1
21500272,83,2,1372,1377,1610612737,0,4
21500272,84,2,1381,1383,1610612761,0,2
21500272,85,2,1391,1391,1610612737,3,1
21500272,86,2,1411,1411,1610612761,2,1
21500272,87,2,1433,1434,1610612737,0,2
21500272,88,2,1439,1440,1610612761,0,2
21500272,89,3,1440,1456,1610612761,2,2
21500272,90,3,1480,1486,1610612737,3,3
21500272,91,3,1510,1510,1610612761,1,6
21500272,92,3,1529,1531,1610612737,0,2
21500272,93,3,1543,1543,1610612761,2,3
21500272,94,3,1562,1562,1610612737,0,1
21500272,95,3,1575,1577,1610612761,0,2
21500272,96,3,1587,1587,1610612737,2,1
21500272,97,3,1606,1606,1610612761,0,1
21500272,98,3,1612,1617,1610612737,3,3
21500272,99,3,1620,1654,1610612737,0,5
21500272,100,3,1665,1665,1610612761,2,1
21500272,101,3,1679,1679,1610612737,0,1
21500272,102,3,1684,1702,1610612761,0,4
21500272,103,3,1705,1705,1610612737,2,1
21500272,104,3,1728,1728,1610612761,2,1
21500272,105,3,1749,1754,1610612737,2,2
21500272,106,3,1780,1780,1610612761,0,2
21500272,107,3,1780,1796,1610612737,0,3
21500272,108,3,1809,1809,1610612761,2,1
21500272,109,3,1809,1809,1610612761,1,2
21500272,110,3,1823,1827,1610612737,0,3
21500272,111,3,1845,1863,1610612737,0,4
21500272,112,3,1866,1868,1610612761,1,4
21500272,113,3,1889,1889,1610612737,0,1
21500272,114,3,1901,1911,1610612761,0,4
21500272,115,3,1923,1926,1610612737,0,2
21500272,116,3,1940,1940,1610612761,2,1
21500272,117,3,1947,1956,1610612737,2,2
21500272,118,3,1978,1987,1610612761,0,4
21500272,119,3,1993,2003,1610612737,0,3
21500272,120,3,2017,2017,1610612761,2,1
21500272,121,3,2043,2068,1610612761,0,6
21500272,122,3,2076,2076,1610612737,0,1
21500272,123,3,2079,2079,1610612761,2,1
21500272,124,3,2079,2079,1610612761,1,2
21500272,125,3,2096,2098,1610612737,2,5
21500272,126,3,2109,2118,1610612761,2,3
21500272,127,3,2127,2127,1610612737,2,1
21500272,128,3,2140,2140,1610612761,3,1
21500272,129,3,2159,2159,1610612737,2,3
21500272,130,4,2160,2179,1610612737,0,3
21500272,131,4,2201,2202,1610612761,0,2
21500272,132,4,2213,2213,1610612737,2,1
21500272,133,4,2240,2240,1610612761,2,1
21500272,134,4,2254,2256,1610612737,0,2
21500272,135,4,2268,2268,1610612761,2,1
21500272,136,4,2282,2282,1610612737,0,1
21500272,137,4,2289,2289,1610612761,3,1
21500272,138,4,2289,2297,1610612737,2,2
21500272,139,4,2297,2297,1610612737,1,2
21500272,140,4,2317,2318,1610612761,0,2
21500272,141,4,2342,2346,1610612737,0,2
21500272,142,4,2351,2351,1610612761,2,1
21500272,143,4,2373,2377,1610612737,0,2
21500272,144,4,2381,2381,1610612761,2,1
21500272,145,4,2400,2402,1610612737,0,2
21500272,146,4,2410,2410,1610612761,2,1
21500272,147,4,2410,2430,1610612737,0,3
21500272,148,4,2436,2436,1610612761,0,1
21500272,149,4,2450,2460,1610612737,2,5
21500272,150,4,2469,2469,1610612761,2,3
21500272,151,4,2481,2483,1610612737,0,2
21500272,152,4,2492,2492,1610612761,2,1
21500272,153,4,2511,2513,1610612737,0,2
21500272,154,4,2520,2521,1610612761,0,2
21500272,155,4,2527,2527,1610612737,2,1
21500272,156,4,2527,2528,1610612737,0,4
21500272,157,4,2545,2545,1610612761,2,1
21500272,158,4,2545,2545,1610612761,1,2
21500272,159,4,2560,2562,1610612737,0,2
21500272,160,4,2572,2572,1610612761,3,1
21500272,161,4,2586,2588,1610612737,0,2
21500272,162,4,2591,2591,1610612761,2,1
21500272,163,4,2592,2618,1610612737,2,4
21500272,164,4,2618,2618,1610612737,1,2
21500272,165,4,2627,2634,1610612761,2,2
21500272,166,4,2647,2647,1610612737,3,1
21500272,167,4,2668,2668,1610612761,3,1
21500272,168,4,2682,2684,1610612737,0,2
21500272,169,4,2684,2699,1610612761,2,2
21500272,170,4,2718,2719,1610612737,0,2
21500272,171,4,2739,2739,1610612761,2,1
21500272,172,4,2739,2752,1610612737,3,2
21500272,173,4,2780,2780,,0,3
21500272,174,4,2792,2795,1610612737,0,2
21500272,175,4,2813,2816,1610612761,0,2
21500272,176,4,2828,2830,1610612737,0,2
21500272,177,4,2835,2835,1610612761,1,4
21500272,178,4,2846,2847,1610612737,0,2
21500272,179,4,2847,2849,1610612761,2,6
21500272,180,4,2853,2853,1610612737,2,1
21500272,181,4,2854,2855,1610612761,0,5
21500272,182,4,2863,2865,1610612737,0,2
21500272,183,4,2869,2869,1610612761,2,3
21500272,184,4,2874,2876,1610612737,0,2
