game_id,possession_number,period,possession_start_elapsed,possession_end_elapsed,offense_team_id,points_scored,event_count
21500196,142,4,2313,2319,1610612746,2,3
21500196,143,4,2342,2358,1610612761,0,4
21500196,144,4,2363,2363,1610612746,0,1
21500196,145,4,2386,2388,1610612761,0,2
21500196,146,4,2394,2394,1610612746,0,1
21500196,147,4,2394,2430,1610612746,3,7
21500196,148,4,2451,2456,1610612761,0,4
21500196,149,4,2462,2464,1610612746,0,2
21500196,150,4,2483,2489,1610612761,2,3
21500196,151,4,2489,2502,1610612746,0,3
21500196,152,4,2502,2502,1610612761,2,3
21500196,153,4,2518,2518,1610612746,0,1
21500196,154,4,2539,2540,1610612761,0,2
21500196,155,4,2544,2544,1610612746,0,2
21500196,156,4,2564,2564,1610612761,2,1
21500196,157,4,2564,2590,1610612746,2,3
21500196,158,4,2614,2614,1610612761,0,1
21500196,159,4,2628,2628,1610612746,0,2
21500196,160,4,2643,2643,1610612761,2,3
21500196,161,4,2649,2649,1610612746,0,2
21500196,162,4,2660,2660,1610612761,0,2
21500196,163,4,2670,2670,1610612746,2,1
21500196,164,4,2697,2697,1610612761,2,1
21500196,165,4,2718,2719,1610612746,0,2
21500196,166,4,2731,2731,1610612761,0,1
21500196,167,4,2739,2739,1610612746,2,1
21500196,168,4,2740,2762,1610612761,2,2
21500196,169,4,2777,2777,1610612746,2,1
21500196,170,4,2792,2792,1610612761,0,2
21500196,171,4,2801,2801,1610612746,2,1
21500196,172,4,2820,2820,1610612761,2,3
21500196,173,4,2820,2829,1610612746,0,3
21500196,174,4,2836,2836,1610612761,0,1
21500196,175,4,2844,2845,1610612746,0,2
21500196,176,4,2847,2847,1610612761,0,1
21500196,177,4,2849,2849,1610612746,0,2
21500196,178,4,2849,2849,1610612761,2,3
21500196,179,4,2855,2855,1610612746,3,1
21500196,180,4,2855,2856,1610612761,2,4
21500196,181,4,2865,2868,1610612746,0,4
