run_id,stream_id,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,is_baseline,is_individual_profile_like,bootstrap_seed,null_seed,simulation_tag,sweep_tag,sweep_design_version,seed_policy_version,map_estimator,source_possessions,status,elapsed_seconds,lambda_qut,lambda_max_obs,lambda_ci_low,lambda_ci_high,lambda_ci_width,lambda_bootstrap_mean,lambda_bootstrap_std,bootstrap_draws_requested,bootstrap_draws_successful,p_value,reject_qut,error
perimeter__quarter_1__b100_p02500_s250,perimeter__quarter_1__p02500_s250,perimeter,quarter_1,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3759287628,792432185,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,129.05762220000906,28.352442142215303,209.2243004193503,181.47830895609093,221.95371013080512,40.47540117471419,202.4770068999264,11.241018042575195,100,100,0.0,True,
perimeter__quarter_1__b050_p01000_s250,perimeter__quarter_1__p01000_s250,perimeter,quarter_1,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,3078264424,597212090,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,37.27841769999213,17.78929351842621,82.71156854130005,70.80432616513714,100.520706531197,29.71638036605985,82.43172444661997,7.742214157118451,50,50,0.0,True,
perimeter__quarter_1__b100_p01000_s250,perimeter__quarter_1__p01000_s250,perimeter,quarter_1,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,3078264424,597212090,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,71.0491583999792,17.78929351842621,82.71156854130005,71.01181198379018,98.74068735695607,27.72887537316589,82.6290744001048,7.611222324406194,100,100,0.0,True,
perimeter__quarter_1__b100_p01000_s200,perimeter__quarter_1__p01000_s200,perimeter,quarter_1,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,1046329125,3038450395,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,67.99318900001526,20.088075809816072,86.5940644850938,66.52486368955618,93.65939945808668,27.134535768530483,80.33534654749319,7.8552831681129,100,100,0.0,True,
perimeter__quarter_2__b500_p01000_s100,perimeter__quarter_2__p01000_s100,perimeter,quarter_2,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,2774607307,2339567970,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,351.90077160003057,14.120473439506377,26.866965355762314,27.643415621037065,42.540740906415216,14.897325285378152,34.38536541523799,3.802815646261061,500,500,0.0,True,
perimeter__quarter_2__b050_p02500_s250,perimeter__quarter_2__p02500_s250,perimeter,quarter_2,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,1961067986,2301902216,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,65.16216580000764,30.02267172653905,91.04151139377936,80.24575476742312,102.55121174507136,22.305456977648248,91.63585242270156,6.460865112207805,50,50,0.0,True,
perimeter__quarter_2__b100_p02500_s250,perimeter__quarter_2__p02500_s250,perimeter,quarter_2,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,1961067986,2301902216,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,127.70189640000535,30.02267172653905,91.04151139377936,80.37827535529054,105.09242898300089,24.714153627710346,91.82676690901624,6.445917157589724,100,100,0.0,True,
perimeter__quarter_2__b050_p01000_s250,perimeter__quarter_2__p01000_s250,perimeter,quarter_2,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,755582009,275020147,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,37.22938009998688,17.699832970892547,39.38505121033258,30.30877660227921,45.77061400432924,15.461837402050032,36.436540207793136,3.868695500504935,50,50,0.0,True,
perimeter__quarter_2__b100_p01000_s250,perimeter__quarter_2__p01000_s250,perimeter,quarter_2,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,755582009,275020147,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.98768099998051,17.699832970892547,39.38505121033258,30.41287333058694,46.065756763691134,15.652883433104194,37.13350091895085,4.062273093504368,100,100,0.0,True,
perimeter__quarter_2__b100_p01000_s200,perimeter__quarter_2__p01000_s200,perimeter,quarter_2,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2801856142,1999621726,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.22948670000551,18.693839843348904,40.487891203640565,30.442268995705007,47.60552245260949,17.163253456904485,37.86567072177193,4.684292356458815,100,100,0.0,True,
perimeter__quarter_3__b500_p01000_s100,perimeter__quarter_3__p01000_s100,perimeter,quarter_3,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,3547676325,446550163,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,309.09244189997844,14.542945629880515,50.95389672644238,47.38297736064236,70.19254645070397,22.80956909006161,58.574822744829056,6.013642632037195,500,500,0.0,True,
perimeter__quarter_3__b050_p02500_s250,perimeter__quarter_3__p02500_s250,perimeter,quarter_3,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3975477869,1565032616,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,69.25022869999157,28.66865815433122,170.21935714595543,144.6361153161461,203.95590171158332,59.31978639543726,171.15715971154256,14.454578628510404,50,50,0.0,True,
perimeter__quarter_3__b100_p02500_s250,perimeter__quarter_3__p02500_s250,perimeter,quarter_3,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3975477869,1565032616,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,133.31086999999388,28.66865815433122,170.21935714595543,145.99536622462247,202.72673134090743,56.73136511628499,171.53388748412794,12.886766775012044,100,100,0.0,True,
perimeter__quarter_3__b050_p01000_s250,perimeter__quarter_3__p01000_s250,perimeter,quarter_3,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,508326812,4106047398,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,36.8513095000053,17.243075890429726,66.15075151446628,55.78618803818871,82.11705389886266,26.33086586067396,69.61195201501342,7.159929409628626,50,50,0.0,True,
perimeter__quarter_3__b100_p01000_s250,perimeter__quarter_3__p01000_s250,perimeter,quarter_3,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,508326812,4106047398,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.70981850002136,17.243075890429726,66.15075151446628,55.81824856998997,84.25821874176576,28.43997017177579,70.06430998484177,7.33321900033034,100,100,0.0,True,
perimeter__quarter_3__b100_p01000_s200,perimeter__quarter_3__p01000_s200,perimeter,quarter_3,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,4069831766,2198903694,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.39016269998683,17.113689487683224,73.68982198688524,53.62221238352831,77.60080429960016,23.97859191607185,67.03748772030845,6.501430989243068,100,100,0.0,True,
perimeter__quarter_4__b500_p01000_s100,perimeter__quarter_4__p01000_s100,perimeter,quarter_4,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,4207142198,1381080092,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,307.49005769993164,14.534281863990724,48.623245105084685,40.21995358724862,61.899338445230846,21.679384857982228,51.45899529941337,5.52874366470776,500,500,0.0,True,
perimeter__quarter_4__b050_p02500_s250,perimeter__quarter_4__p02500_s250,perimeter,quarter_4,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3709580814,1097998799,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,65.1072634000011,26.53572274261033,158.44774797577168,131.48956188231736,169.92345498000415,38.43389309768679,151.89325851890763,9.658646547917565,50,50,0.0,True,
perimeter__quarter_4__b100_p02500_s250,perimeter__quarter_4__p02500_s250,perimeter,quarter_4,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3709580814,1097998799,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,127.7206596000142,26.53572274261033,158.44774797577168,131.8733678631343,168.69656568370783,36.82319782057354,151.25397970972446,9.64409410611174,100,100,0.0,True,
perimeter__quarter_4__b050_p01000_s250,perimeter__quarter_4__p01000_s250,perimeter,quarter_4,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,2162539403,2005585555,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,36.59787689998484,15.81340872809481,62.82845662920823,50.24791969392215,70.38390774018549,20.135988046263343,61.95584792432955,5.825747027171535,50,50,0.0,True,
perimeter__quarter_4__b100_p01000_s250,perimeter__quarter_4__p01000_s250,perimeter,quarter_4,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,2162539403,2005585555,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.34557059998042,15.81340872809481,62.82845662920823,48.78367141806579,72.91625266057171,24.13258124250592,61.05523464719654,6.701044198145119,100,100,0.0,True,
perimeter__quarter_4__b100_p01000_s200,perimeter__quarter_4__p01000_s200,perimeter,quarter_4,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2157421387,578117023,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.00087179999537,14.148304747179562,62.79852106318101,45.87272183575941,70.67588197828928,24.80316014252988,58.028819951294594,6.1710520648638765,100,100,0.0,True,
reference__full_game__b500_p01000_s100,reference__full_game__p01000_s100,reference,full_game,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,1920414983,612237591,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,387.019052199983,15.532817727173946,60.84524520480852,47.21311058359638,68.7126920197414,21.49958143614501,57.47430403542336,5.619994115753676,500,500,0.0,True,
reference__full_game__b050_p02500_s250,reference__full_game__p02500_s250,reference,full_game,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,2735250012,928702301,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,66.79704210000273,22.764780477174646,159.08274427408148,152.14499674083518,186.7498552482741,34.604858507438934,166.48591544488943,10.079950395905708,50,50,0.0,True,
reference__full_game__b100_p02500_s250,reference__full_game__p02500_s250,reference,full_game,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,2735250012,928702301,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,132.48991060001208,22.764780477174646,159.08274427408148,150.95678515347055,184.5270215733929,33.57023641992231,166.24689613718925,9.22113803762954,100,100,0.0,True,
reference__full_game__b050_p01000_s250,reference__full_game__p01000_s250,reference,full_game,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,2271573849,2673878194,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,37.9560355999929,16.40347269573192,65.77325605886513,57.9914621729533,77.75982080330823,19.76835863035493,66.49699235537955,5.930040601317135,50,50,0.0,True,
reference__full_game__b100_p01000_s250,reference__full_game__p01000_s250,reference,full_game,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,2271573849,2673878194,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,72.08349019996967,16.40347269573192,65.77325605886513,56.2152691539528,77.79891887034634,21.583649716393538,66.84218467238674,6.095658233188897,100,100,0.0,True,
reference__full_game__b100_p01000_s200,reference__full_game__p01000_s200,reference,full_game,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2842462570,48234548,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,736,ok,68.74435839998841,14.75469716654366,57.1629684692161,50.631769164236,74.58694230984646,23.955173145610463,63.570569773166056,6.367824417698379,100,100,0.0,True,
reference__quarter_1__b500_p01000_s100,reference__quarter_1__p01000_s100,reference,quarter_1,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,2647238433,1777477109,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,372.0133058000429,14.406613756290708,65.55306474215418,58.148841011362144,79.97632157340752,21.827480562045373,68.80163309649285,5.595298065755073,500,500,0.0,True,
reference__quarter_1__b050_p02500_s250,reference__quarter_1__p02500_s250,reference,quarter_1,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3759287628,2519541765,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,69.6606627000001,25.670110713753715,202.9660846338228,182.23818449896865,217.3821272284119,35.14394272944327,198.28730756967005,9.505674891503414,50,50,0.0,True,
reference__quarter_1__b100_p02500_s250,reference__quarter_1__p02500_s250,reference,quarter_1,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3759287628,2519541765,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,132.1346953999855,25.670110713753715,202.9660846338228,179.3570523282838,217.76174999967824,38.404697671394416,198.22765541544592,10.62881041479595,100,100,0.0,True,
reference__quarter_1__b050_p01000_s250,reference__quarter_1__p01000_s250,reference,quarter_1,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,3078264424,3254893211,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,37.35675890000857,16.124496391488062,80.49920974357251,69.14988744289198,90.33358589382196,21.183698450929967,79.9617777743863,6.030072207762517,50,50,0.0,True,
reference__quarter_1__b100_p01000_s250,reference__quarter_1__p01000_s250,reference,quarter_1,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,3078264424,3254893211,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.89494229999764,16.124496391488062,80.49920974357251,68.87245052827076,91.27668669349312,22.40423616522236,80.05550300339256,5.822781458075928,100,100,0.0,True,
reference__quarter_1__b100_p01000_s200,reference__quarter_1__p01000_s200,reference,quarter_1,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,1046329125,1667196297,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.03455349997967,15.437597916206862,77.86035126063756,66.25030288597519,89.21756744169551,22.96726455572032,77.79192688416352,6.212498794625679,100,100,0.0,True,
reference__quarter_2__b500_p01000_s100,reference__quarter_2__p01000_s100,reference,quarter_2,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,2774607307,2540404719,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,352.561924000016,15.106952111822316,52.79219380954228,42.901466193917024,63.17162124813696,20.27015505421993,52.0644561193583,5.196510150019942,500,500,0.0,True,
reference__quarter_2__b050_p02500_s250,reference__quarter_2__p02500_s250,reference,quarter_2,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,1961067986,2125811393,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,65.34767750000901,25.4784663633813,135.83090839477862,126.26540517192603,158.62671520817835,32.36131003625232,142.53857099711368,8.91777397552087,50,50,0.0,True,
reference__quarter_2__b100_p02500_s250,reference__quarter_2__p02500_s250,reference,quarter_2,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,1961067986,2125811393,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,127.5414402000024,25.4784663633813,135.83090839477862,126.35765580838785,158.9793740862685,32.621718277880674,142.50229612821656,8.650944481040652,100,100,0.0,True,
reference__quarter_2__b050_p01000_s250,reference__quarter_2__p01000_s250,reference,quarter_2,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,755582009,175039312,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,37.55654679998042,16.80626619913406,69.02521038109818,49.77616159137736,70.01717618227372,20.24101459089636,59.17378482001937,5.789513714631672,50,50,0.0,True,
